,job_title,job_company,job_location,job_seniority,job_category,job_employment_type,job_salary_range_from,job_salary_range_to,job_salary_type,job_details_url,job_description,job_requirements
0,Hadoop Consultant,TECHCOM SOLUTIONS & CONSULTANCY PTE. LTD.,Islandwide,Middle Management,Banking and Finance ...,Contract ...,"$6,000","$6,500",Monthly,https://www.mycareersfuture.sg/job/hadoop-consultant-techcom-solutions-consultancy-0f39e6dd975a61ce54f00cc106545c9c,<ul> 	<li>5-10 years of combined experience with Teradata and Hadoop / Spark.</li> 	<li>Comfortable working closely with business and quickly translate requirements into sandbox solutions.</li> 	<li>This role will also have Business Analyst responsibility to document functional specifications used by engineering. </li> </ul>,<ul> 	<li>5-10 years of combined experience with Teradata and Hadoop / Spark.</li> 	<li>Comfortable working closely with business and quickly translate requirements into sandbox solutions.</li> 	<li>This role will also have Business Analyst responsibility to document functional specifications used by engineering. </li> </ul>
0,"Digital Sales & Marketing Specialist (West, Up to $3.5K)",GMP RECRUITMENT SERVICES (S) PTE LTD,West,Executive ...,Marketing / Public Relations ,Permanent ...,"$3,000","$3,500",Monthly,https://www.mycareersfuture.sg/job/digital-sales-marketing-specialist-gmp-recruitment-services-9929eb38f613aeeafe2f79fc0a1d7b11,"<ul> 	<li>A well-established Korean MNC in Artifical Intelligence industry.</li> </ul><p><strong>Responsibilities:</strong></p><ul> 	<li>Maintain communication with partners acting as point-of-contact.</li> 	<li>Manage all aspects of sales &amp; marketing operations.</li> 	<li>Develop and manage partner relations with the Founder, Business Analyst, partners and clients to formulate the strategic marketing and business development plan.</li> 	<li>Draft and plan marketing emails, strategize and write meaningful and quality content marketing posts.</li> 	<li>Develop digital analytics strategy and user campaign metrics tracking reports.</li> 	<li>Planning, conceptualisation manage and executing digital marketing campaigns.</li> 	<li>Manage digital campaigns, from idea generation, project execution to result in evaluation with the goal of driving performance and user engagement.</li> 	<li>Implement and analysis of ongoing social metrics as well as campaigns activations across all channels, e.g. eDMs, SEM, Linkedin, Facebook or Instagram platforms and events.</li> 	<li>Brainstorm creative content and campaign ideas to market our services.</li> 	<li>Identify emerging trends and opportunities in digital landscape to create valuable insights for thebusiness.</li> 	<li>Execute PR strategies appeal to target market.</li> </ul><p> </p>","<p><strong>Requirements: </strong>    ​​</p><ul> 	<li>Diploma in Marketing, Media Communications or equivalent.</li> 	<li>At least 2 - 4 years' experience in <strong>Digital Sales &amp; Marketing</strong>.</li> 	<li>Strong communication skills, bilingual as to liaise with Clients from China.</li> 	<li>Excellent interpersonal skills.</li> 	<li>Proficiency in MS Office applications.</li> 	<li>Possess multi tasking ability and able to work flexibly within tight deadlines.</li> 	<li><strong>Able to start work immediately.</strong></li> </ul><p><strong>Other Information:</strong></p><ul> 	<li>Working Location: Jurong East.</li> </ul><p><strong>To apply, please visit www.gmprecruit.com and search for Job Reference: 13520.<br> To learn more about this opportunity, please contact Novita Tan at novita.adisutanto@gmprecruit.com<br> We regret that only shortlisted candidates will be notified.<br> GMP Recruitment Services (S) Pte Ltd | EA License: 09C3051 | EA Personnel: Novita Tan | Registration No: R1220374</strong></p>"
0,Solution architect,Company Undisclosed,Central,Manager,Information Technology,Permanent ...,"$10,000","$13,000",Monthly,https://www.mycareersfuture.sg/job/solution-architect-31bb0dfc3e71ab083c13cf52ea23131a,"<p>Primary responsibilities:</p><ul>   <li>Primary technical interface for the customer, as an integrated part of the sales team.</li>   <li>Customer adviser, customer advocacy - understand customer’s existing technical environment, provide technology roadmap and updates for customers, whilst internally represent the customers solution and technical needs. Providing thought leadership and innovation to the customer, Whispir product and the account team</li>   <li>Responsible for defining and developing the Customer’s two-year technical strategy and roadmap</li>   <li>Translate the customer’s business strategies and operational objectives into qualified solutions that transforms their business</li>   <li>Analyse opportunities in conjunction with the sales team; to provide a customer technology roadmap and immediate project requirements</li>  </ul><p> </p><p>Secondary responsibilities:</p><ul>   <li>To work with the sales team to create and present, customer centric solutions &amp; roadmaps, articulating Whispir’s technical capability and to respond to RFTs and RFIs.</li>   <li>To run technical workshops to assist the customer articulate and define their needs and to map Whispir’s capabilities back to these requirements.</li>   <li>Work with the Whispir's development, business analyst and support communities to provide customer feedback and requirements.</li>  </ul>","<p>Requirements:</p><ul>   <li>6+ years of technical / Software / Services selling – B2B</li>   <li>Proven sales track record - execution of sales, roadmap, Tender submission into large, complex customers.</li>   <li>Solid technical background with understanding and/or hands-on experience in software development, carrier solutions and/or web technologies</li>   <li>Experience selling through and with a large channel partner</li>   <li>Flexible, fast learner, autonomous and well-organized.</li>   <li>Skilled at working effectively with cross functional teams in a matrix organization</li>   <li>Excellent written and verbal communication skills</li>   <li>MS/BS degree in Computer Science, Engineering or equivalent preferred</li>  </ul>"
0,Senior Solution Architect,Company Undisclosed,Central,Senior Executive,Information Technology ...,Full Time,"$10,000","$13,000",Monthly,https://www.mycareersfuture.sg/job/senior-solution-architect-7d20ff29b62d391f3f2497fc95387fee,"<p><strong>Primary Responsibilities </strong></p><ul>   <li>Primary technical interface for the customer, as an integrated part of the sales team.</li>   <li>Customer adviser, customer advocacy - understand customer’s existing technical environment, provide technology roadmap and updates for customers, whilst internally represent the customers solution and technical needs. Providing thought leadership and innovation to the customer, whispir product and the account team</li>   <li>Responsible for defining and developing the Customer’s two year technical strategy and roadmap</li>   <li>Translate the customer’s business strategies and operational objectives into qualified solutions that transforms their business</li>   <li>Analyse opportunities in conjunction with the sales team; to provide a customer technology roadmap and immediate project requiremen</li>  </ul><p><strong>Secondary Responsibilities:</strong></p><ul>   <li>To work with the sales team to create and present, customer centric solutions &amp; roadmaps, articulating Whispir’s technical capability and to respond to RFTs and RFIs.</li>   <li>To run technical workshops to assist the customer articulate and define their needs and to map Whispir’s capabilities back to these requirements.</li>   <li>Work with the Whispir development, business analyst and support communities to provide customer feedback and requirements.</li>  </ul>","<ul>   <li><strong>Requirements:</strong></li>   <li>6+  years of technical / Software / Services selling – B2B</li>   <li>Proven sales track record - execution of sales, roadmap, Tender submission into large, complex customers.</li>   <li>Solid technical background with understanding and/or hands-on experience in software development, carrier solutions and/or web technologies</li>   <li>Experience selling through and with a large channel partner</li>   <li>Flexible, fast learner, autonomous and well-organized. </li>   <li>Skilled at working effectively with cross functional teams in a matrix organization</li>   <li>Excellent written and verbal communication skills</li>   <li>MS/BS degree in Computer Science, Engineering or equivalent preferred</li>  </ul>"
0,IT Business Analyst  /  Project Manager KYC (Banking),ANOTECH ENERGY SINGAPORE PTE. LTD.,Islandwide,Senior Executive,Information Technology,Contract ...,,,,https://www.mycareersfuture.sg/job/business-analyst-project-manager-kyc-anotech-energy-singapore-9981b9364ffc45dac5452bc8914a4fa4,"<p>An exciting opportunity with one of our client which one of the largest and reputable bank is currently hiring multiple headcounts for <strong>IT Business Analyst / Project Manager KYC (Banking).</strong></p><p>They are seeking innovative and agile people sharing their mindset to support ambitious and forthcoming technological challenges.</p><p><strong>Position</strong></p><p>In a challenging and multicultural environment, we are looking for a Business Analyst with Project Management experience to join our Compliance and Corporate IT Department (CCI) in charge of the KYC Counterparties Referential of the banking company. </p><p>The team handles the development of transversal and international projects</p><p>The functional covered areas are:</p><ul>  <li>Counterparties referential : KYC process, funds management, …</li>  <li>Physical persons management</li> </ul><p>The candidate will be responsible for understanding business process management and business requirements of the client and translating them into application and operational requirements.</p><p> </p><p><strong>Main responsibilities</strong></p><p>General</p><ul>  <li>Consult with business/clients to identify and define business needs and objectives</li>  <li>Define and document business and user requirements/processes for KYC applications </li>  <li>Partner with the Business lines and act as a liaison between stakeholders (end-users, technical analysts, developers and cross IT teams) in the analysis, design, configuration, testing and maintenance of the systems to achieve optimal operational performance and quality.</li>  <li>Identify and determine enhancements to improve business processes and to mitigate/reduce risks</li>  <li>Analyze functional/applicative impacts considering technical constraints with the help of technical lead</li>  <li>Draft and present detailed functional specifications/users stories for developers </li>  <li>Support the technical development team for functional aspects </li>  <li>Use company’s methodology/standards for project analysis and delivery</li>  <li>Estimate cost, and prepare business cases for IT solutions </li> </ul><p>Testing</p><ul>  <li>Define test strategy for software changes</li>  <li>Engage with developers in design and test case reviews</li>  <li>Conduct functional test case preparation and execution for system verification</li>  <li>Support the user acceptance test</li> </ul><p>Application support</p><ul>  <li>Single point of contact for business users and all stakeholders for any problem in production</li>  <li>Analyze and/or solve functional problems in coordination with developers</li> </ul><p> </p><ul> </ul>","<p><strong>Qualifications and Profile</strong></p><ul>  <li>8+ years in a business analysis/project management role in an investment bank/financial services firm – ideally familiar with LEAN management approach</li>  <li>Good working knowledge of KYC processes and related regulatory reporting is an advantage</li>  <li>Experience of working with business and technology stakeholders to define and execute operational strategy</li>  <li>Hands-on experience as a liaison between IT Business lines and IT teams located on different sites and as primary functional support for development team</li> </ul><p> </p><p><strong><em>Functional  </em></strong></p><ul>  <li>General knowledge in banking </li>  <li>Knowledge of KYC CDD</li>  <li>Good understanding and experience with project management best practices/ methodologies/ project lifecycle</li>  <li>Working experience with SQL server 2014</li> </ul><p> </p><p><strong><em>Other Professional Skills and Mind-set </em></strong></p><ul>  <li>Excellent teamwork skills, and ability to work with senior stakeholders</li>  <li>Strong analytical, critical thinking and problem solving skills with the ability to organize and gather facts, navigate through complex issues and draw conclusions</li>  <li>Ability to document and manage complex business processes</li>  <li>Strong communication skills in English both written and verbal</li>  <li>Proficient in Microsoft Office  </li>  <li>Comfortable working in a fast-paced and detailed-oriented work environment</li>  <li>Understanding and respect of cultural diversity</li> </ul>"
0,"Business Analyst, Murex Specialist, Global Treasury (B)",OVERSEA-CHINESE BANKING CORPORATION LIMITED,Central,Executive,Banking and Finance,Contract,,,,https://www.mycareersfuture.sg/job/business-analyst-murex-specialist-global-treasury-oversea-chinese-banking-corporation-c7cc95e5b2cebfc8497468dca4c8e3d7,"<p><strong>Acting as a Business Coordinator and Cross-Functional Business Stream Lead on the implementation of trading system and business process solutions for our Treasury centres, your key responsibilities will encompass:</strong></p><p> </p><p><strong>Responsibilities : </strong></p><p>• Develop the business case for proposed system, module or product implementation and oversee its review and approval by senior management until the official project kick-off.<br> • Analyze business requirements and requests and drive the delivery of the Requirements Specifications while ensuring that the business workflow processes (existing or target) are considered end-to-end.<br> • As a business stream lead, coordinate the cross-functional team members and activities for one or several business work streams while ensuring all business requirements are addressed within functional specifications and report the progress to the Project Manager accordingly.<br> • Ensure and accountable for user acceptance tests as per requirement deliverables including UAT test and conversion plans, test scripts.<br> • Provide analysis and issue resolution to all cross-functional teams throughout the solution development and implementation lifecycle.<br> • Responsible for process and system change management within the Global Treasury and relevant support units which include the planning of training activities for the introduction of new systems or processes as well as the delivery of the required documentation.<br> • Maintain a working knowledge of business processes and solution design. Perform gap analysis where known business requirements are not met.</p><p>Position : 2 year contract</p>","<p>• Ideally degree in mathematical or financial discipline.<br> • Familiarity with Treasury products including Fixed Income and FX Cash / Money Market as well as derivative products. Good understanding of the trade lifecycle from front to back office.<br> • Experience and in-depth knowledge on Murex Treasury Version 3 platform is required especially in the areas of front office and middle office functions.  Knowledge on back office modules is an advantage. <br> • Prior experience in a function of Business Analyst, Project Manager or Middle / Back Office Team Lead in conversion projects with a proven track record is preferred.<br> • Excellent communication skills, able to handle multiple projects and priorities concurrently and manage business expectations accordingly.</p><p>Position : 2 year contract</p><p> </p>"
0,Senior Business Analyst (Banking),ANOTECH ENERGY SINGAPORE PTE. LTD.,Islandwide,Senior Executive,Information Technology,Contract ...,,,,https://www.mycareersfuture.sg/job/senior-business-analyst-anotech-energy-singapore-b65682baff2d7807913b137ea1a3e218,"<p>An exciting opportunity with one of our client which one of the largest and reputable bank is currently hiring a Senior Business Analyst </p><p>They are seeking innovative and agile people sharing their mindset to support ambitious and forthcoming technological challenges.</p><p><strong><u>Summary of the position: </u></strong></p><p>Part of the Quality Reporting &amp; Process efficiency team in coordination with GRM management, Filiere Tiers</p><p>Owner, PARK committee stakeholders and IT contacts for Kiwis / Kiwis BI / RPA (Robotics Process</p><p>Automation), the Senior Business analyst  is in charge of performing project management &amp; Business</p><p>Analysis for GRM SGP, of ensuring all monitoring processes are accurate and of liaising with IT to make Kiwis/NPR evolve with GRM needs, in particular in the context of RPA implementation within GRM Singapore.</p><p> </p><p><strong><u>Main responsibilities: </u></strong></p><p>Business Analysis</p><ul>   <li>Redaction of Business Needs for Kiwis/Kiwis BI/NPR as well as for evolutions relating to RPA (Robotics Process Automation)</li>   <li>Animation &amp; Participation of workshops to identify requirements</li>   <li>Redaction &amp; Validation of Detailed Functional Specifications and Robotics Process Documentation Preparation, Execution and follow-up of User Acceptance Test phases</li>   <li>Preparation of Go Live Releases</li>   <li>Change Management</li>   <li>Participation to various projects or phases of project involving GRM Singapore applying project management methodology (including Agile methodologies for RPA)</li>  </ul><p>Project Management</p><ul>   <li>Being responsible of specific projects in GRM Singapore</li>   <li>Ensure the completion of all projects phases from end-to-end</li>   <li>Making the liaise and ensure relevant communication with projects stakeholders</li>   <li>Inform management and team mates about projects progress</li>   <li>Taking care about the planning, deliveries, meetings, milestones linked to the projects</li>  </ul><p>BI / Tools management</p><ul>   <li>Conception of metrics, reports and tools, especially with regards to the implementation of RPA within GRM Singapore</li>   <li>Plan and monitor the status of requests received by the team and ensure the completion in the defined dead lines</li>   <li>Optimization &amp; automation of reports</li>   <li>Provide data reports &amp; business analysis</li>  </ul><p>Processes Monitoring and Follow-up</p><ul>   <li>Maintain &amp; optimize existing reports / tools</li>   <li>Inform  the Management of tasks accomplishment and status &amp; Escalate issues if necessary</li>   <li>Improve processes efficiency within GRM SGP</li>   <li>Data Management of the software used within GRM SGP</li>   <li>Coordination with others services of the bank (IT, BL, FT, Countries …)</li>  </ul><p>IT follow-up</p><ul>   <li>Follow-up of bugs identified in production</li>   <li>Follow-up of system incident</li>  </ul><p><strong><em>Legal and Regulatory Responsibilities: </em></strong></p><ul>   <li>Comply with all applicable legal, regulatory and internal Compliance requirements, including, but not limited to, the Singapore Compliance manual and Compliance policies and procedures as issued from time to time; Financial Security requirements, including, but not limited to, the prevention of Financial Crime and Fraud including reporting obligations to the Money Laundering Reporting Officer.</li>   <li>Maintain appropriate knowledge to ensure to be fully qualified to undertake the role. Complete all mandatory training as required to attain and maintain competence.</li>  </ul>","<p> </p><ul>   <li>Minimum 4 years of relevant Business Analysis experience </li>   <li>Excellent Business Analysis skills: gather and elicit business needs, functional specifications, process mapping, data mapping, UAT conception/execution Very good knowledge of AML/KYC business/process</li>   <li>Very good knowledge of Corporate/Investment Banking Middle-Office and Back-Office processes</li>   <li>Very good knowledge of IT environments, especially Robotics Process Automation</li>   <li>Experience in Project and Data management</li>   <li>Excellent analytical and synthesis skill</li>   <li>Self-motivated and excellent team player</li>   <li>Excellent written/verbal communication skills with all stakeholders (business, IT, management) Rigorous in his/her work </li>   <li>MS Office, MS Visio, SQL Builder and VBA, Quality Center, JIRA</li>  </ul><p> </p><p> *GRM is a division within the bank.</p>"
0,SAP Business Analyst - SD / MM,JEBSEN & JESSEN (SOUTH EAST ASIA) PTE LTD,West,Executive,Information Technology,Permanent,"$6,000","$7,000",Monthly,https://www.mycareersfuture.sg/job/sap-business-analyst-sd-mm-jebsen-jessen-8c0cde6e735c179532885637d7c459d3,"<ul>   <li>Optimise the use of SAP S4 HANA, Fiori functionalities for business processes with the objective of deriving meaningful and productive use of the system</li>   <li>Work in co-ordination with other SAP module teams and other platforms for the effective integrated use of the system to facilitate business process automation</li>   <li>Identifying and mapping end users business requirement with SAP S4 HANA, Fiori functionalities.</li>   <li>Perform SD/MM Configuration for Business solution &amp; new setup company</li>   <li>To develop functional specification based on Business requirement and be able to conduct complete testing before releasing to Business Team.</li>   <li>Provide support &amp; resolution for operational queries and reported issues</li>   <li>To develop and provide User training programs</li>   <li>Participate in new IT projects implementation</li>   <li>Ensure operations are in compliance with Group IT policies, standards and practices established</li>  </ul>","<ul>   <li>Diploma/Degree in Computer Science, Information Technology or relevant discipline</li>   <li>Minimum 3 years’ experience in similar capacity and in the SAP SD/MM module</li>   <li>Good Knowledge of SD/MM Business process</li>   <li>SAP Partner Academy certified</li>   <li>Good team player</li>   <li>Good interpersonal and communication skills</li>  </ul>"
0,Business Analyst (CIB),ANOTECH ENERGY SINGAPORE PTE. LTD.,Islandwide,Executive,Information Technology,Contract ...,,,,https://www.mycareersfuture.sg/job/business-analyst-anotech-energy-singapore-9cfc54ea226bbc223a07470d3306bb80,"<p>An exciting opportunity with one of our client which one of the largest and reputable bank is currently hiring multiple headcounts for <strong>Business Analyst (Banking).</strong></p><p>They are seeking innovative and agile people sharing their mindset to support ambitious and forthcoming technological challenges.</p><p><strong>Position</strong></p><p>In a challenging and multicultural environment, we are looking for an <strong><u>Intermediate level Business</u> <u>Analyst</u></strong> to join our Risk and Finance department (RFI) to reinforce our team <strong><u>Business Compliance IT</u></strong></p><p>In the frame of  <strong>MAD2 strategic Project</strong> (Market Abuse Directive), you will be in charge to gather the requirements regarding the data collection and data transformation (cross asset classes) from different contributors and for different purposes (executions, orders, market data’s, referential…).</p><p>This project (focused mainly on data management), is also an excellent opportunity to perfect one's functional knowledge (with a holistic view on different asset classes).</p><p> </p><p><strong>Main responsibilities</strong></p><ul>  <li>Collect, analyze and document the business requirement in collaboration with our partners in Paris.</li>  <li>Conduct with the developer the feasibility study and elaborate the design documentation (Product Detailed Specifications) - Create the tests strategy.</li>  <li>Create test plan with the developer in the frame of the auto-test management</li>  <li>Manage the testing phase for the tests not covered by the test automation plan.</li>  <li>Manage the document relative to the end usage of the application (user guide)</li> </ul><p><strong><u>Involved in support of application for functional and technical incident</u></strong></p><ul>  <li>Coordinate the actions for the 2nd and 3rd  level support work</li> </ul><p> </p>","<p>Qualifications and Profile</p><p>This position requires <strong>a minimum of 3 years</strong> as a Business Analyst with ideally a first experience into a Corporate and Investment Banking environment. </p><p> </p><p><u>Technical</u></p><ul>  <li>SQL (must have)</li> </ul><p> </p><p>Functional</p><ul>  <li>Compliance environment (strong asset)</li>  <li>CIB Environment (must have)</li>  <li><strong>Good knowledge</strong> of the different asset classes (Equity Derivatives, FX, Rates…)</li> </ul><p> </p><p>    General </p><p> </p><ul>  <li>Organizational skill / Time-Management</li>  <li>High level of proficiency in MS Office</li>  <li>Excellent communication skills</li>  <li>Pro active and result oriented</li>  <li>Strong sense of confidentiality</li>  <li>Sense of commitment</li>  <li>Experience in requirement gathering </li>  <li>Very good team player, able to socialize and interact into a multi-cultural environment</li> </ul>"
0,IT Business Analyst,ACCENTURE PTE LTD,East,Professional,Information Technology,Full Time,"$6,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/business-analyst-accenture-52541683b5b50a6d47adfa8fa605a5c5,"<p>Join Accenture and help transform leading organizations and communities around the world.  The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance.  Choose Accenture, and make delivering innovative work part of your extraordinary career. <br>   <br> Technology moves at a breakneck pace. Today’s new breakthrough is tomorrow’s obsolete solution. Are you just bystanders watching it all go by or are you leveraging your expertise to help clients innovate grow and improve their operations? <br> <br> <strong>Accenture Technology</strong> delivers everything from point solutions for a single business function to large, long-term outsourcing services and complex systems integration installations spanning multiple businesses and functions. Join us and become an integral part of our experienced Technology team with the credibility, expertise and insight to help our clients become high-performing organizations. <br> <br> <strong><u>Job Description</u></strong> <br> The IT Business Analyst will be the leading the functional analysis and testing of a portfolio of applications required by a banking or investment client. He/She will be primarily responsible for ensuring that all client services (issues, requests and queries) to the users are addressed within the expected turnaround time. He/She will also be responsible in managing required enhancements for the applications which includes activities on requirements gathering, design and testing. He/She will be directly liaising with various stakeholders in the client environment – end users, IT department, third party vendors. </p><p><strong>Responsibilities</strong></p><ul>   <li>Identifying business/functional requirements based on your business domain experience, e.g. credit risk, payments, cash management</li>   <li>Investigating functional and technical issues of the associated applications</li>   <li>Working with developers to assess changes and implement these on time</li>   <li>Performing system integration testing and coordinating user acceptance test with users</li>   <li>Interacting with end users on clarifying requirements and issues in order to turn around within the expected service level agreement</li>   <li>Providing solutions and options on operational issues encountered by end users</li>  </ul>","<p><strong><u>Required Skills:</u></strong></p><ul>   <li>Work experience on Banking and Investment particularly payments, remittance, cash management, investment / trading and credit risk</li>   <li>Proficient in Microsoft office tools: Visio, word and Power point presentations</li>   <li>Work closely with business stakeholders on sounding the documents and making necessary changes</li>   <li>Good English communication &amp; writing skills</li>   <li>Minimum 5 years experience in Business Analyst capacity</li>   <li>Basic SQL or VB scripting</li>   <li>Technical exposure to databases, ETL, and software development</li>  </ul><p>  <br> All of our consulting professionals receive comprehensive training covering business acumen, technical and professional skills development.  You’ll also have opportunities to hone your functional skills and expertise in an area of specialization.  We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career. <br> <br> Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law.</p>"
0,Senior Business Analyst,RANDSTAD PTE. LIMITED,Islandwide,Professional,Information Technology,Contract ...,"$10,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-business-analyst-randstad-91d8fc9ada0d31e825e1367de60911cc,<strong>about the company</strong><br><br><br><strong>about the job</strong><br><br>,"<p><strong>s</strong><strong>kill</strong><strong>s and experience</strong></p><ul>  <li>8 years of hands on experiencebusiness analysis and project implementation</li>  <li>Experience in managing and delivery of trading platforms for Treasury products on a global scale, integrated within the organizations treasury product systems.</li>  <li> Treasury Product knowledge – From Front-to- Back Office.</li>  <li> Understanding of front to back process flows</li>  <li> Experience working with MUREX technical background</li>  <li>Worked on relational databases like Oracle 10g, 11g, Sybase</li>  <li>Good understanding in Oracle SQL, PLSQL and Unix.</li>  <li> Experience on Murex FO Module: e-Tradepad, Simulation, Swap Generators,  Rate Curves etc. </li>  <li>Experience working on Credit Risk (MLC) module in Murex - CVA, PFE, MTM, Limits, Exposures etc. </li>  <li>Experience working on Market Risk (VaR) module in Murex. - MRA, MRB, PL Vectors, Scenarios etc.</li> </ul><p>To apply online please use the 'apply' function, alternatively you may contact Puja Narang<br> Randstad EA License No:        94C3609<br> EA Personnel Registration No:   R1434239</p>"
0,Axiom Business Analyst Lead,UBS AG,Central,Senior Executive,Banking and Finance,Full Time,"$10,000","$13,000",Monthly,https://www.mycareersfuture.sg/job/axiom-business-analyst-lead-ubs-ag-dddda69090900970411516102ea482f6,"<p>1. To support Finance IT change projects (mainly regulatory reporting changes), working closely with Front Office, Finance, Operations and Integrated Middle Office (IMO) stakeholders, functional managers and employees across different business divisions in Group Technology. <br> 2. Conduct requirements-gathering activities, like evaluating regulatory reporting requirement, using a variety of internal and external data and conducting stakeholder interviews <br> 3. Identify people and systems impacted by functional and non-functional requirements <br> 4. Determine required IT business solutions and assist in implementing them <br> 5. Support the business engineer by describing the business processes, including the organizational structures involved <br> 6. Assist in quality control and project management</p><p> </p><p>You’ll be working in Group Accounting and Reporting Technology, in the Local Regulatory Reporting IT team in Singapore.</p>","<p>1. Minimum of 8 years Business Analyse experience in Finance Industry.<br> 2. Strong Finance business domain knowledge<br> - Broad knowledge of front-to-back banking processes and specific knowledge of local accounting &amp; reporting<br> - Knowledge of specific asset classes trade flows, lifecycle management and controls<br> 3. Strong core program, project management and business analysis skills<br> – strong analytical, problem-solving and synthesizing skills<br> - Knowledge of how to develop robust solutions<br> - good understanding of the software development lifecycle<br> - Strong personal prioritisation and time management<br> - Excellent written and verbal communication skills that you can tailor to a broad range of audience seniorities with confidence<br> – technically savvy with an appreciation for IT capability<br> – passionate about supporting the development of IT systems and applications<br> 4. Knowledge of Axiom tool or experience in regulatory reporting IT change work<br> 5. Comfortable working with people from a diversity of backgrounds, cultures and time zones<br> 6. Professional qualification or experience in accounting</p>"
0,Investment Operations Senior Business Analyst,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Central,Senior Executive,Information Technology,Full Time,"$8,000","$16,000",Monthly,https://www.mycareersfuture.sg/job/investment-operations-senior-business-analyst-manpower-staffing-services-a5b42adad711f7b043b9535ead58a0a2,"<p>- Responsible to developing the configuration workbook<br> - Document Level 1 - 4 Future State Business Workflows<br> - Creation and support execution of business use cases<br> - Participate in Design Workshops<br> - Develop Functional Requirements and Configuration Documents<br> - Act as a liaison to the business users during Design, Build, Test and Go Live Phases</p>","<p>- Deep asset management domain knowledge including all underlying financial instruments and familiarity with the High Performance Asset Management Model<br> - Understanding of Market and Reference data to support the configuration of vanilla and complex instruments<br> - Prior Middle and Back office packaged Software Implementation experience<br> - Understanding and experience in Corporate Actions, Collateral Management, FX Hedging, and instrument lifecycle processing</p><p> </p><p><em>Interested candidates can click apply for more information.</em></p><p><em>** We regret to inform that only shortlisted candidates will be notified. **</em></p><p><em>We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants.</em></p><p><em>Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.  </em></p>"
0,Business Analyst,LVMH FRAGRANCES AND COSMETICS (SINGAPORE) PTE LTD,Central,Manager,Accounting / Auditing / Taxation ...,Permanent ...,"$4,500","$6,500",Monthly,https://www.mycareersfuture.sg/job/business-analyst-lvmh-fragrances-cosmetics-e29a44e81a0444362aa09e1ddbaed1dd,"<ul>   <li><strong>Business Analysis Brand </strong>    <ul>     <li>Work closely with Regional and HQ team and develop excellent knowledge of the business units’ operating environments</li>     <li>Liaise with accounting team to prepare monthly closing</li>     <li>Liaise with logistics team to review PO, testers follow-up and other logistic topics</li>     <li>Evaluate profitability of the Brand</li>     <li>Analyse profitability by TR customer, by subsidiaries and Australia Local Market in accordance with Brand management needs.</li>     <li>Monthly check and analysis of Brands Syrus P&amp;L</li>     <li>Analyze the overall delivery of Company financial targets on a regular basis and report back to the business with recommendations as necessary.</li>     <li>Prepare and carry out monthly meeting with Brands Management</li>     <li>Handle local report requested by the Regional and HQ Team</li>     <li>Prepare Budget and Revisions in accordance with parent company requirements and timetable, working with the local management and controlling teams to gather information in a timely and accurate way.</li>    </ul> </li>  </ul><ul>   <li><strong>Processes</strong>    <ul>     <li>Develop Controlling processes and ensure their application within the team</li>     <li>Ensure that LVMH accounting standards &amp; internal control guidelines are respected</li>     <li>Be involved and assist in the auditing process – both internal and external as required</li>    </ul> </li>  </ul>",<ul>   <li>At least 2 years’ experience in a financial position within an international group</li>   <li>University degree in Finance / Accounting or Business school</li>   <li>Project Management skills</li>   <li>Controlling knowledge</li>   <li>Analytical mindset</li>   <li>Excellent inter-personal and communication skills</li>   <li>Team player</li>   <li>SAP knowledge is a plus</li>   <li>Able to work under pressure and to deadlines</li>   <li>Able to adapt and be flexible to changing and complex environment and business needs</li>  </ul>
