,job_title,job_company,job_location,job_seniority,job_category,job_employment_type,job_salary_range_from,job_salary_range_to,job_salary_type,job_details_url,job_description,job_requirements
0,"Assistant Manager /  Technical Manager, GeoSpatial Analytics",Singapore Land Authority,,Middle Management,Information Technology ...,Full Time,"$4,000","$6,800",Monthly,https://www.mycareersfuture.sg/job/assistant-manager-technical-manager-geospatial-analytics-singapore-land-authority-f34800e5584634551abd877b8c30ea39,"<p><strong>Assistant Manager/ Technical Manager, GeoSpatial Analytics</strong></p><p>Job Scope:</p><ul> <li>Lead a team to perform GeoAnalytics Projects for both internal and external stakeholders, developing GIS strategic plans and establishing project objectives and deliverables.</li> <li>Subject matter expert for automation of GIS functionalities, data processing, system integration strategies.</li> <li> <p>Build internal capabilities in programming and coding for data processing.<br><br></p> </li> </ul><p>Requirements:</p><ul> <li>Degree, preferably in the areas of Geospatial/Computer Science/Engineering or similar area of study.</li> <li>At least 5 years of working experience in geospatial information science, technology/e-services and/or commercial 2D/3D geospatial &amp; modelling applications, IoT, and Big Data.</li> <li>Experience in Opensoure for Geospatial, Hive, PIG, NoSQL databases, Python, R, Full Stack Dev, Leaflet, Chart.js, etc.</li> <li>Experience with GIS software and Business Intelligence software (e.g. Qlikview, Tableau).</li> <li>Excellent communication and presentation skills. Able to relate technical information to all levels of the organisation.</li> </ul><p> </p><p> </p>",
0,Lead Quantitative Risk Analyst – Commodity Trading Multinational,KERRY CONSULTING PTE. LTD.,Islandwide,Manager,Banking and Finance,Permanent ...,"$10,000","$13,000",Monthly,https://www.mycareersfuture.sg/job/lead-quantitative-risk-analyst-%E2%80%93-commodity-trading-multinational-kerry-consulting-6a6ac4e5908abb14ebd20dd68e93eee9,"<p>• Highly ambitious, fast growing commodity trading multinational<br> • Quantitative modelling, deal and options valuations a must<br> • Highly visible opportunity<br> <br> This is a leading hard commodities trading multinational, with an established presence in Singapore as its Asia Pacific Regional Headquarters.<br> <br> Due to exciting developments in trading strategies, an opportunity for a high calibre Lead Quantitative Risk analyst has arisen to work closely with the commercial team. <br> <br> Reporting to the Head of Risk, the Lead Quantitative Risk Analyst will be the subject matter expert for all quantitative risk matters. This includes modelling, valuation and formulating methodologies relating to trading strategies and performance tracking. Through the use of advance business intelligence methods, the Lead Analyst will combine the techniques for real time risk monitoring purposes. This will be a highly visible role as he/ she will also be the go-to representative for Asia quantitative risk. </p>","<p>The successful candidate must have a degree or Masters in a quantitative discipline, along with a minimum of 5 years in a physical trading or financial services environment in commodities risk management. Academic qualifications in CFA/ FRM will be a distinct advantage. You will also have proven track record of working in a highly complex trading environment with high volume of data. You will also be described as IT competent in the areas of R and Python. <br> <br> To apply, please submit your resume to Ailing Huang at ah@kerryconsulting.com, quoting the job title and reference number AH14644. We regret that only successful shortlisted candidates will be notified. <br> <br> Licence No: 16S8060<br> Registration no: R1104181 <br>  </p><p>Type of Work: Permanent</p><p>Region: Singapore</p><p>Licence No: 16S8060</p>"
0,Business Intelligence Analyst,SHAROBI TECHNOLOGIES (PRIVATE) LIMITED,Central,Executive,Information Technology,Contract,"$5,500","$8,000",Monthly,https://www.mycareersfuture.sg/job/business-intelligence-analyst-sharobi-technologies-887166b6efcd11161a2b40d4f5f10083,"<p>Responsibilities: •Create best practices for data visualization and well-illustrated graphs, tables, infographics, geographical map and reports. •Good experiences in visualizing Spatial-Temporal data. •Work with existing project team to determine best approach to communicating proprietary data and insights with an emphasis on accuracy/clarity in a clean, modern aesthetic. •Conceptualize new dashboard templates •Work with Tech specialists to connect databases to information analysis and visualization tools. •Building and publishing customized interactive reports •Develop and deliver new and innovative reporting, analytics solutions, data transformation and management processes.</p>","<p>Qualifications: •3+ years of experience in data visualization, visual analytics statistics or data analysis. •Experience working with Tableau, Infogram or other analysis/charting software. •Experience is Visualization Javascript framework, such as D3.js, Django, etc. or equivalent. •Excellent UI/infographic experience is preferred; knowledge of SQL and programming language is a plus. •Familiar with a broad array of BI and data visualization tools. •An analytical mind capable of simplifying complex information and identifying patterns. •A passion and desire to work with vast data sets spanning a multitude of industries. •Creative problem-solving skills and willingness develop new ways to explain, explore and visualize data. •Highly detail-oriented, able to multi-task effectively with minimal supervision. •Good communication, presentation, interpersonal skills, good team player.</p>"
0,Informatica and Cognos Solution Designer,SANDBOX CONSULTING PTE. LTD.,Islandwide,Senior Management ...,Information Technology,Permanent ...,"$7,000","$7,500",Monthly,https://www.mycareersfuture.sg/job/informatica-cognos-solution-designer-sandbox-consulting-0c738cb611c1eff5437e3532be6eb590,"<p>·         Total Experience of 8 to 11 years which includes on  Informatica (Power center and BDM) with hands on technical experience. Hands on Cognos and Tableau Reporting is also desired</p><p>·         Minimum of 6 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc.</p><p>·    Approx  5 years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure.</p><p>·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher</p><p>·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries</p><p>·         2-3 years of Informatica BDM Experience with Cloudera Big Data environment.</p><p>·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques</p><p>·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects</p><p>·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements</p><p>·         Develop the task plan for ETL developers for a specific project</p><p>·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL and Reporting related activities.</p><p>·         Participation and contribution in quality assurance walk through of ETL and reporting components</p><p>·         Responsible for the design, development and deployment of List, Cross Tab, Charts, Dashboard and multi-dimensional reports using the Cognos Business Intelligence solution.</p><p>·         Working with business users to design and develop Cognos BI 10.1 reports using Report Studio , Query Studio with data drill-down and slice-and-dice options</p><p>·         Support development teams with performance tuning and troubleshooting issues</p><p>·         Review of ETL and reporting design documents and working closely with Business/Architect team</p><p>·         Should have good troubleshooting the Joins/performance issues at Cognos Framework Manager level and worked on Star and snow flake schemas designs.</p><p>·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization</p><p>·         Perform root cause analysis on all processes and resolve all issues raised by business</p><p>·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance</p><p>·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc.</p><p>·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs</p><p>·         Good to have Telecom Domain experience</p><p>·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth.</p><p>·         Good to have Project Management experience</p><p>Looking for Quick Joiners within 15 days to 1 month preferably.</p>","<p>·         Total Experience of 8 to 11 years which includes on  Informatica (Power center and BDM) with hands on technical experience. Hands on Cognos and Tableau Reporting is also desired</p><p>·         Minimum of 6 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc.</p><p>·    Approx  5 years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure.</p>"
0,Informatica and Cognos Reporting Developer,SANDBOX CONSULTING PTE. LTD.,Islandwide,Senior Management ...,Information Technology,Permanent ...,"$6,000","$6,500",Monthly,https://www.mycareersfuture.sg/job/informatica-cognos-reporting-developer-sandbox-consulting-c757726496d419528840909dbe3e4cc4,"<p>·         Total Experience of 7 to 8 years which includes both Informatica and Cognos Reporting Tools hands on technical experience</p><p>·         Minimum of 6 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc.</p><p>·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure.</p><p>·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher</p><p>·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries</p><p>·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques</p><p>·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects</p><p>·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements</p><p>·         Develop the task plan for ETL developers for a specific project</p><p>·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL and Reporting related activities.</p><p>·         Participation and contribution in quality assurance walk through of ETL and reporting components</p><p>·         Responsible for the design, development and deployment of List, Cross Tab, Charts, Dashboard and multi-dimensional reports using the Cognos Business Intelligence solution.</p><p>·         Working with business users to design and develop Cognos BI 10.1 reports using Report Studio , Query Studio with data drill-down and slice-and-dice options</p><p>·         Support development teams with performance tuning and troubleshooting issues</p><p>·         Review of ETL and reporting design documents and working closely with Business/Architect team</p><p>·         Should have good troubleshooting the Joins/performance issues at Cognos Framework Manager level and worked on Star and snow flake schemas designs.</p><p>·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization</p><p>·         Perform root cause analysis on all processes and resolve all issues raised by business</p><p>·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance</p><p>·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc.</p><p>·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs</p><p>·         Good to have Telecom Domain experience</p><p>·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth.</p><p>·         Good to have Project Management experience</p><p>Looking for Quick Joiners within 1-2 months preferably.</p>","<p>·         Minimum of 4  years experience in Cognos Frame work Manager, Cognos Report Studio and other studios 10.1 preferably . Good to have Cognos 11 Analytics exposure.</p><p>·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher</p><p>·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries</p><p>·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques</p><p>·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects</p><p>·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements</p><p>·         Develop the task plan for ETL developers for a specific project</p>"
0,"Controller, Asia Pacific",ROCHE DIAGNOSTICS ASIA PACIFIC PTE LTD,Central,Executive,Healthcare / Pharmaceutical,Full Time,"$4,000","$6,000",Monthly,https://www.mycareersfuture.sg/job/controller-asia-pacific-roche-diagnostics-asia-pacific-63f0c4c16ea62f7b163242cd83b62d43,"<p><strong>Who we are</strong></p><p>At Roche, 94,000 people across 100 countries are pushing back the frontiers of healthcare. Working together, we’ve become one of the world’s leading research-focused healthcare groups. Our success is built on innovation, curiosity and diversity. Roche Diagnostics is committed to create a great place to work for its employees and we have been recognized as the Best Employer in a number of countries in Asia Pacific. </p><p><strong>The Position</strong></p><p>We are seeking a Controller to join the Regional Controlling team in strategic planning, financial evaluation and business partnering for the Asia Pacific (APAC) region.</p><p>On the role, you will be required to:</p><ul>  <li>Analyze current and past trends in key performance indicators and develop financial models and analysis to evaluate and support decision making</li>  <li>With the aid of Business Intelligence tool and Dashboard, support evaluation of projects such as product launches, deals and investment cases.</li>  <li>Support the annual strategic planning to deliver market-driven insights and align regional and local business operations to achieve a sustainable competitive advantage.</li>  <li>Actively partner with regional commercial teams to share financial insights on business performance, support commerical launches, feasibility studies and process improvement.</li>  <li>Be involved in improvement projects related to business performance, processes and systems.</li> </ul><p>This role will be based in Singapore, regional office for APAC, and report to the Regional Manager, Planning &amp; Controlling, APAC.</p>","<p><strong>Who you are</strong></p><p>You’re someone who wants to influence your own development. You’re looking for a company where you have the opportunity to pursue your interests across functions and geographies. Where a job title is not considered the final definition of who you are, but the starting point. </p><p><strong>Required Experience and Skills</strong></p><p>You are someone who has a growth mindset and a keen interest in business that goes beyond the numbers.</p><p>You should ideally possess a Bachelor's degree in Accounting or Finance with around 4 to 5 years of planning and controlling experience, preferably in large multi-national organizations. You must be familiar with Advanced Excel and PowerPoint programs and experienced with SAP and Tableau.</p><p>You are highly organized in your work with a high degree of accuracy and precision. You have strong communication and influencing skills coupled with the ability to engage and partner a myriad of stakeholders including senior management. You are resilient and possess the desire and ability to challenge status quo for continous improvement.</p><p>Apply online with your full resume, current and expected salaries by <strong>22 November 2018. </strong>Shortlisted candidates will be notified within 4 weeks from the application closing date.</p>"
0,Informatica Senior Developer,SANDBOX CONSULTING PTE. LTD.,Islandwide,Senior Management ...,Information Technology,Permanent ...,"$5,500","$6,000",Monthly,https://www.mycareersfuture.sg/job/informatica-senior-developer-sandbox-consulting-4dc0acd97a51a7fa9a08e7e65bc61bb8,"<p>·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc.</p><p>·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher</p><p>·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries</p><p>·         Sound Technical knowledge in writing sql queries and well aware of performance tuning and optimization. Sound knowledge on uage of indexes and other optimization techniques</p><p>·         Provide technical knowledge of Extract/Transform/Load (ETL) solutions for Business Intelligence projects</p><p>·         Work closely with project Business Analyst, Data Modeler and Architects to ensure that the end to end designs meet the business and data requirements</p><p>·         Develop the task plan for ETL developers for a specific project</p><p>·         Assist in the ongoing development of technical best practices for data movement, data quality, data cleansing and other ETL-related activities.</p><p>·         Participation and contribution in quality assurance walk through of ETL components</p><p>·         Support development teams with performance tuning and troubleshooting issues</p><p>·         Review of ETL design documents and working closely with Business/Architect team</p><p>·         Understands the range of options and best practices for common ETL design techniques such as change data capture, key generation and optimization</p><p>·         Perform root cause analysis on all processes and resolve all issues raised by business</p><p>·         Be able to proactively monitor the overall system from the data load perspective and take appropriate actions to improve the overall implementation and performance</p><p>·         Should have strong ability to troubleshoot performance and configuration related issues including connectivity issues due to firewalls, load balancers etc.</p><p>·         Sound knowledge of SDLC, estimations and preparing POC’s as per client needs</p><p>·         Good to have Telecom Domain experience</p><p>·         Team handling experience of 10 to 15 resources and preferably direct responsible for their performance cycle , coaching and mentoring the Junior resources for their career growth.</p><p>·         Looking for Quick Joiners within 15 days to 1 month preferably.</p>","<p>·          7 to 8 years of technical hands on experience in Informatica PowerCenter 9.1 or higher and Oracle 11g preferably as Database or other databases such as SQL Server/Teradata etc.</p><p>·         Hands-on knowledge on Informatica PowerCenter 9.1 or higher</p><p>·         Hands-on knowledge on Unix Shell Scripting, PL/SQL Queries</p>"
0,Analytics Consultant,ACCENTURE PTE LTD,Islandwide,Professional,Consulting ,Permanent ...,"$6,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/analytics-consultant-accenture-030a5bde56ede5b3c146d3f4e526bed8,"<p>Are you interested in working with the best and the brightest in your field? Accenture Consulting offers you a chance to hone your skills, deepen your knowledge and pursue your passion as you work with professionals from across the entire Accenture organization—Strategy, Consulting, Digital, Technology and Operations—to help transform the world’s leading companies.</p><p> </p><p>Accenture Consulting serves a global client base across more than 40 industries. With a focus on specific industries, you will be able to develop an understanding of business issues and applicable technologies, enabling you to create tailor-fit solutions for each client.</p><p> </p><p>The <strong>Technology Consulting Practitioner</strong> advises upon, lead and work on high impact activities within the systems development lifecycle, and provide advisory work for the IT function itself. </p><p> </p><p><strong><u>Job Description</u></strong></p><p> </p><p><strong>Digital and Analytics</strong> professionals define strategies and develop/deliver strategies and solutions for managing the capture, storage, security, revision control, retrieval, distribution, preservation and destruction of enterprise documents and content. Equip business users with rapid access to the information and services they need to work more efficiently, make better informed business decisions and enable their organizations to become more competitive.</p><p> </p><p>A professional at this position level within Accenture has the following responsibilities:</p><ul> 	<li>Consistently build depth and breadth in technology expertise in Business Intelligence (BI) and Predictive analytics (PA) via mandated training, access to enterprise cutting edge engagements and working with Accenture client teams.</li> 	<li>Assist sales team with responses to RFI/RFPs and develop and presenting demonstrable material to support these efforts</li> 	<li>Provide expertise in BI and PA technology in combination with industry standard statistical techniques to implement solutions to meet customer needs, develop tools and assets to improve delivery and drive innovation in digital analytics.</li> 	<li>Evangelist and advocate in adoption of leading technologies / concepts in digital analytics.</li> </ul>","<p>- Basic qualifications</p><ul> 	<li>Minimum 4 years of experience in Business Intelligence consulting. </li> 	<li>Candidates with more years of experience can be considered for Manager level.</li> 	<li>At least 2 Business Intelligence or Predictive Analytics implementation experience with MNCs involving global roll-outs and C-Suite interaction.</li> </ul><p><strong><u>Professional Skill Requirements</u></strong></p><ul> 	<li>Ability to refine industry business processes to drive Business Analytics and predictive applications. </li> 	<li>Proficiency in capturing customer requirements and translating into BI / PA solution to demonstrate Digital capabilities for prospective clients.</li> 	<li>Ability to design overall data architecture and solution for BI / PA applications.</li> 	<li>Ability to share domain expertise and assist customers to adopt recommended options</li> 	<li>Capability to model solutions and deliver executive-level presentations / demos (both written and oral) to help drive compelling business results for our clients.</li> 	<li>Proficiency / expertise in leading BI and PA technologies. E.g.Big Data – Hadoop, Hive, Map Reduce, Traditional BI – SAP Business Objects, IBM Cognos, Oracle Business Intelligence Enterprise Edition and New Data Visualisation – Tableau, Qlik.</li> </ul>"
0,Lead Quantitative Risk Analyst – Commodity Trading Multinational,BLUECHIP PLATFORMS ASIA PTE. LTD.,Central,Senior Executive,Banking and Finance ...,Full Time,,,,https://www.mycareersfuture.sg/job/lead-quantitative-risk-analyst-%E2%80%93-commodity-trading-multinational-bluechip-platforms-asia-46ae5c36d3e56ad52caca72291289f96,"<p><strong>• Highly ambitious, fast growing commodity trading multinational<br> <br> • Quantitative modelling, deal and options valuations a must<br> <br> • Highly visible opportunity<br> <br> This is a leading hard commodities trading multinational, with an established presence in Singapore as its Asia Pacific Regional Headquarters.</strong></p><p>Job Responsibilities</p><p>Due to exciting developments in trading strategies, an opportunity for a high calibre Lead Quantitative Risk analyst has arisen to work closely with the commercial team. <br> <br> Reporting to the Head of Risk, the Lead Quantitative Risk Analyst will be the subject matter expert for all quantitative risk matters. This includes modelling, valuation and formulating methodologies relating to trading strategies and performance tracking. Through the use of advance business intelligence methods, the Lead Analyst will combine the techniques for real time risk monitoring purposes. This will be a highly visible role as he/ she will also be the go-to representative for Asia quantitative risk. </p><p>Requirements/Qualifications</p><p>The successful candidate must have a degree or Masters in a quantitative discipline, along with a minimum of 5 years in a physical trading or financial services environment in commodities risk management. Academic qualifications in CFA/ FRM will be a distinct advantage. You will also have proven track record of working in a highly complex trading environment with high volume of data. You will also be described as IT competent in the areas of R and Python. </p>",<p><strong>**Apply here**</strong></p><p><u><strong>https://www.bluechipcareers-asia.com/jobDetails/4310/lead-quantitative-risk-analyst-commodity-trading-multinational</strong></u></p><p><strong>For more Banking and Finance Jobs visit us at:</strong></p><p><strong><u>https://www.bluechipcareers-asia.com</u></strong></p>
0,Microsoft Business Intelligence Administrator,SHAROBI TECHNOLOGIES (PRIVATE) LIMITED,Central,Senior Executive,Information Technology,Contract,"$5,800","$7,500",Monthly,https://www.mycareersfuture.sg/job/microsoft-business-intelligence-administrator-sharobi-technologies-955e1c9db1d1df443497a73d33ffdec4,"<p>He/She will be a technical RUN expert for all MSBI instances in bank. As such, he/she will provide support and act as the last level of escalation point for all production support activities within the Grid team in Singapore. He/She is accountable for the overall health and stability of the technical solutions within his scope. He/She has to effectively work with technical peers such as architects, peer experts and project teams on technology road maps and projects. He/She will have control over the scope of technical activities, develop best practices, manage knowledge and ensure the necessary trainings are imparted to the team wherever applicable.<br> <br> Job description:<br> <br> • Assigns technical tasks and manages delegation for technical issues,<br> • Has a role in supporting technical skills development and provides training when required,<br> • supports new technologies and leverages them to provide consistency of service across streams,<br> • provides technical direction, supports services both proactively and reactively to maintain the availability and reliability of system infrastructure in accordance to the SLA,<br> • focuses on automation and optimum use of the team to improve efficiency,<br> • is responsible for problem management and resolution</p><p>As an experienced professional in MSBI he/she:<br> <br> • Setup &amp; Installation<br> o Install and test SSIS Instance<br> o Install and test SSAS Instance<br> o Install, configure and test SSRS Instance<br> o Install and test SCOM agents on BI Server<br> o Configure Monitoring<br> o Check &amp; Resolve errors<br> o Backup of components - Cubes / DTSX Files(SSIS) / SSRS Keys<br> o Storage &amp; Memory for SSAS Multidimensional Instances<br> o Storage &amp; Memory for SSAS Tabular Instances<br> o Storage &amp; Memory for SSAS Tabular Instances<br> o Scheduling of SSIS package execution based CTRL-M<br> o Perform Delivery on ASSEMBLY (automated operation by CTRL-M)<br> o Perform Delivery on PRE-PROD (manual operation)<br> o Perform Delivery on PROD (manual operation)<br> o Troubleshoot issue on performance &gt; First level of assessment<br> o Troubleshoot issue with MOE &gt; Second level of assessment<br> o Work with DBA for DB optimization (STG, DWH, DMT)<br> o Identify Resources consuming queries</p>",<p><br> Mandatory Skills required<br> <br> • Minimum 6-8 years of experience in MSBI with about 3-5 years of experience in financial institutes<br> • Must be a bachelors/engineering graduate &amp; subject matter expert on technologies MSBI<br> • In depth hands on knowledge/experience on system Windows and MSSQL<br> • In depth hands on knowledge/experience on Microsoft SQL SSAS<br> • In depth hands on knowledge/experience on Microsoft SQL SSIS<br> • In depth hands on knowledge/experience on Microsoft SQL SSRS<br> • In depth hands on knowledge/experience on Microsoft SQL DB Engine</p>
0,Business Intelligence Analyst (BI Developer),JOBSTUDIO PTE. LTD.,Central,Professional,Information Technology,Contract,"$5,500","$8,000",Monthly,https://www.mycareersfuture.sg/job/business-intelligence-analyst-jobstudio-5b61dcce784c9d0930e46799f80dcb22,"<ul> 	<li>Create best practices for data visualization and well-illustrated graphs, tables, infographics, geographical map and reports.</li> 	<li>Good experiences in visualizing Spatial-Temporal data.</li> 	<li>Work with existing project team to determine best approach to communicating proprietary data and insights with an emphasis on accuracy/clarity in a clean, modern aesthetic.</li> 	<li>Conceptualize new dashboard templates</li> 	<li>Work with Tech specialists to connect databases to information analysis and visualization tools.</li> 	<li>Building and publishing customized interactive reports</li> 	<li>Develop and deliver new and innovative reporting, analytics solutions, data transformation and management processes.</li> </ul>","<ul> 	<li>3+ years of experience in data visualization, visual analytics statistics or data analysis.</li> 	<li>Experience working with Tableau, Infogram or other analysis/charting software.</li> 	<li>Experience is Visualization Javascript framework, such as D3.js, Django, etc. or equivalent.</li> 	<li>Excellent UI/infographic experience is preferred; knowledge of SQL and programming language is a plus.</li> 	<li>Familiar with a broad array of BI and data visualization tools.</li> 	<li>An analytical mind capable of simplifying complex information and identifying patterns.</li> 	<li>A passion and desire to work with vast data sets spanning a multitude of industries.</li> 	<li>Creative problem-solving skills and willingness develop new ways to explain, explore and visualize data.</li> 	<li>Highly detail-oriented, able to multi-task effectively with minimal supervision.</li> 	<li>Good communication, presentation, interpersonal skills, good team player.</li> </ul>"
