,job_title,job_company,job_location,job_seniority,job_category,job_employment_type,job_salary_range_from,job_salary_range_to,job_salary_type,job_details_url,job_description,job_requirements
0,Data Analyst,ITCAN PTE. LIMITED,Islandwide,Senior Executive,Information Technology,Full Time,"$4,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/data-analyst-itcan-d3c21c288026478b7415d615319301a2,"<p>·         Regular data mining, transformation, visualization, analytics and reporting works</p><p>·         Coordinate with various internal and external technology stakeholders across the different application domains, information security and infrastructure sectors to ensure smooth data-to-insights communication.</p><ul>  <li>Responsible for delivering, standardizing and automating data analytic reports, notifications and dashboards.</li> </ul>","<ul> 	<li>At least 3 - 7 years’ prior data analytics/science experience, proficient in statistical tools such as Excel Macro and Data visualization tools such as Powerpoint and Sharepoint is a must.</li> 	<li>Proven ability to deliver data transformation, visualization and analytics in technology in the banking industry</li> 	<li>Proven ability in standardizing and automating data analytic reports, notifications and dashboards</li> 	<li>Additional experience in data transformation and data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus.</li> 	<li>Additional experience in application support environment and understanding of ITIL methodology is a plus</li> 	<li>Demonstrate accountability, independent initiatives and willingness to learn, stretch and deliver while having a strong process orientated mindset</li> 	<li>Strong team player with good communication skills. Flexible and able to manage time effectively.</li> 	<li>Able to work with sense of urgency under multiple deadlines and successfully organize and complete tasks with minimal supervision</li> </ul>"
0,Accountant,NHG DIAGNOSTICS,Islandwide,Executive,Banking and Finance,Permanent,,,,https://www.mycareersfuture.sg/job/accountant-nhg-diagnostics-2a82bcbf480dc6dc51f349fee3d299ef,"<p>You will be part of NHG Diagnostics Finance team reporting to the Head of Finance. You will work closely with Business &amp; Operations team on matters pertaining to business strategy, performance management, budgeting, forecasting, cash management and revenue/cost analysis. You will partner the business to lead growth and in driving improvement initiatives &amp; decision. You will contribute as a key finance partner to drive strategic business decision and evaluate operational performance and productivity targets.</p><p>Reporting to the Head of Finance, you will be responsible for the below areas:</p><ul>   <li>Data mining of large database.</li>   <li>Prepare and analyse cost centre performance and provide recommendation</li>   <li>Prepare timely and accurate management reports and variance analysis</li>   <li>Prepare reports for business needs.</li>   <li>HQ cost allocation, costing and pricing of services</li>   <li>Accounts Receivable review and reconciliation.</li>   <li>Ensure compliance with policy and procedures </li>   <li>Involved in Budgeting and Forecasting.</li>   <li>Evaluate financial viability of capital expenditure &amp; projects.</li>   <li>Review and assess current procedures and provide recommendation for changes and improvements to improve productivity.</li>   <li>Involve in system maintenance and enhancement work.</li>   <li>Assist to carry out any other duties as assigned.</li>  </ul>","<ul>   <li>Degree in Accountancy / ACCA with minimum 8 years of working experience</li>   <li>Strong business acumen and analysis skill</li>   <li>Experience with SAP and Hyperion advantageous</li>   <li>Well versed in Microsoft Excel, Words and PowerPoint.</li>   <li>Working experience in healthcare industry would be an advantage</li>   <li>Possess strong sense of responsibility, initiative, interpersonal and communication skills</li>   <li>Have right aptitude and attitude and strong desire to learn</li>   <li>Able to execute task independently as well as a good team player</li>   <li>Render business support to Operators and able to proactively engage the relevant stakeholders</li>   <li>A self-starter, independent and be able to thrive in a fast paced and changing environment</li>  </ul>"
0,Senior Product Engineer,XILINX ASIA PACIFIC PTE. LTD.,East,Senior Executive,Engineering,Full Time,"$5,000","$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-product-engineer-xilinx-asia-pacific-e75c1bbfca0e0cffc8451b733f977cab,"<ul>   <li>Has ownership over wafer sort and final test program releases and product evaluation activities.</li>   <li>Provide engineering support for a smooth and rapid agile operation business ramp.</li>   <li>Own and drive product quality through continuous improvement.</li>   <li>Interact with internal cross functional groups on all product issues such as customer return, coverage improvements and custom design application.</li>   <li>Manage product cost reduction through test yield improvement projects, test time reduction and capacity expansion.</li>   <li>Drive wafer sort and final test correlation, yield analysis and corrective actions</li>   <li>Problem Solving through rootcause analysis, data mining and Statistical modelling.</li>  </ul>","<ul>   <li>Bachelor or MSc in Electronics Engineering</li>   <li>5 to 10 years experience in product and test engineering. Experience in programmable logic device preferred.</li>   <li>Experience on ATE platforms, such as Advantest T2K and 93K, Teradyne J750 and/or FLEX.</li>   <li>Proficiency in understanding on circuit schematic and device processing, performing product failure analysis and production test debug.</li>   <li>Yield analysis experience with statistical analytics background preferred.</li>   <li>Project management experience is an advantage.</li>   <li>Good written and verbal communication skills is essential</li>   <li>Strong knowledge on data wrangling and statistical analysis skills is added advantage.</li>   <li>Proficiency in a high level programming language such as C/Perl/Python and have a working knowledge of UNIX shell scripting is a plus</li>  </ul>"
0,Data Analytics Associate (Service Management),OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"South, East, Central",Senior Executive,Information Technology,Contract ...,"$6,000","$8,500",Monthly,https://www.mycareersfuture.sg/job/data-analytics-associate-optimum-solutions-d7f5a42913fed23b9d7f0b7dd7d11f0b,"<p><strong>About</strong>:</p><ul> 	<li>This is a full-time role with Optimum Solutions.</li> 	<li>1 year rolling contract</li> 	<li>Client is a local banking organization of immense repute</li> </ul><p><strong>Objectives</strong>:</p><ul> 	<li>To perform data mining, transformation, visualization, analytics and reporting of incident, problem, change tickets which help drives strategic, cross-functional strategies and initiatives for the Production organization, contributing to the long term goal of providing a stable production environment to business</li> 	<li>To provide data analytics and reporting as a service not just within organization, but also to the application delivery teams and potentially across other technology departments</li> 	<li>To automate current data mining, data transformation, visualization processes in the short run, while in the long run assist in building predictive data analytics capabilities for the organization</li> </ul><p><strong>Responsibilities</strong>:</p><ul> 	<li>Regular data mining, transformation, visualization, analytics and reporting works</li> 	<li>Coordinate with various internal and external technology stakeholders across the different application domains, information security and infrastructure sectors to ensure smooth data-to-insights communication</li> 	<li>Responsible for delivering, standardizing and automating data analytic reports, notifications and dashboards</li> </ul><p> </p>","<p><strong>Must have</strong></p><ul> 	<li>At least 3 - 7 years’ prior data analytics/science experience, proficient in statistical tools such as Excel Macro and Data visualization tools such as Powerpoint and Sharepoint is a must.</li> 	<li>Proven ability to deliver data transformation, visualization and analytics in technology in the banking industry</li> 	<li>Proven ability in standardizing and automating data analytic reports, notifications and dashboards</li> 	<li>Additional experience in data transformation and data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus.</li> 	<li><em>Additional experience in application support environment and understanding of ITIL methodology is a big plus</em></li> 	<li>Demonstrate accountability, independent initiatives and willingness to learn, stretch and deliver while having a strong process orientated mindset</li> 	<li>Strong team player with good communication skills. Flexible and able to manage time effectively.<br> 	Able to work with sense of urgency under multiple deadlines and successfully organize and complete tasks with minimal supervision.</li> </ul><p><strong>Essential Technical Skills</strong></p><ul> 	<li>Min 5 years’ experience with data analytics, reporting related works.</li> 	<li>Minimum 2 years of Production Services experience</li> 	<li>Expert with Microsoft excel (ability to write excel Macros), powerpoint, sharepoint tools is a must</li> 	<li>Experience with data visualization tools such as Tableau, Spotfire, Kibana, Qlikview is a strong plus</li> </ul><p><strong>Personal Skills</strong></p><ul> 	<li>Independent worker with good communication and interpersonal skills to effectively interact with colleagues and external parties of all levels</li> 	<li>Strong team player and willingness to share knowledge</li> 	<li>Ability to learn new skills quickly with little supervision</li> 	<li>Ability to think out of the box</li> 	<li>Able to efficiently and effectively manage work, time and priorities</li> 	<li>Ability to handle high stress and pressure situations while continuously delivering</li> 	<li>Self-motivating and delivery focused individual</li> 	<li>Ability to understand the big picture, yet have an eye for details – can step back and understand the context of problems before applying data analytical skills to create data transformation and data visualization with spot on details</li> </ul>"
0,Data Scientist,ALEPH PTE. LTD.,Central,Executive,Information Technology,Full Time,"$5,000","$7,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-aleph-fac9e1e7861434a33ac12bd4cddf8d36,"<p> </p><p>We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.</p><p>Responsibilities for Data Scientist</p><ul> 	<li>Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.</li> 	<li>Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.</li> 	<li>Assess the effectiveness and accuracy of new data sources and data gathering techniques.</li> 	<li>Develop custom data models and algorithms to apply to data sets.</li> 	<li>Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes.</li> 	<li>Develop company A/B testing framework and test model quality.</li> 	<li>Coordinate with different functional teams to implement models and monitor outcomes.</li> 	<li>Develop processes and tools to monitor and analyze model performance and data accuracy.</li> </ul><p> </p>","<p>Qualifications for Data Scientist</p><ul> 	<li>Strong problem solving skills with an emphasis on product development.</li> 	<li>Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.</li> 	<li>Experience working with and creating data architectures.</li> 	<li>Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.</li> 	<li>Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.</li> 	<li>Excellent written and verbal communication skills for coordinating across teams.</li> 	<li>A drive to learn and master new technologies and techniques.</li> 	<li>We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools: 	<ul> 		<li>Coding knowledge and experience with several languages: C, C++, Java,</li> 		<li>JavaScript, etc.</li> 		<li>Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.</li> 		<li>Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.</li> 		<li>Experience using web services: Redshift, S3, Spark, DigitalOcean, etc.</li> 		<li>Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.</li> 		<li>Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, etc.</li> 		<li>Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.</li> 		<li>Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.</li> 	</ul> 	</li> </ul>"
0,SAS Senior Consultant,VUI SYSTEMS PTE. LTD.,Islandwide,Professional,Information Technology,Permanent ...,"$7,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/sas-senior-consultant-vui-systems-da921591783ad18362f31a2dd4fbbef5,<p>Job Details:<br> We are urgently hiring for SAS Senior Consultant for our software project.</p><p>Responsibilites</p><p>• To provide solutions to business stakeholders on financial crime challenges using analytical assessment tools.</p><p>• Build analytical programmes that will identify patterns using data mining</p><p>• Undertake predictive analytics on financial crime data</p><p>• Develop data foundations to allow for financial crime models to be built.</p><p> </p>,"<p>Skills: SAS Certified, SAS Admin, SAS Developer<br> • Bachelors degree in either statistics, accounting or mathematics needed</p><p>• 7 - 10 years experiece in SAS imperative</p><p>• SQL experience advantageous</p><p>• Datawarehousing, ETL knowledge is a must</p><p>• Project management skills will be advantageous</p><p>o Understanding of the SAS 9.4 Architecture (e.g. Data Management Server, etc)</p><p>o Experience in using SAS 9.4 Applications (Enterprise Guide, Enterprise Miner, SAS Management Console and Data Integration Studio)</p><p>o Experience in administering SAS applications using SAS Management Console (Assigning authorisation, user groups, registering libraries, etc)</p><p>o Understanding in SAS programming</p><p>o Experience in using SAS XML Mapper and Data Integration Studio to perform data integration, transformation, etc</p><p>o Experience in using Microsoft SQL and Oracle Database and basic DBA skills with these two databases</p><p> </p>"
0,SAS Senior Consultant,VUI SYSTEMS PTE. LTD.,Islandwide,Professional,Information Technology,Permanent ...,"$7,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/sas-senior-consultant-vui-systems-2a6cdba37671f688e3c4bf7c3d402aa8,<p>Job Details:<br> We are urgently hiring for SAS Senior Consultant for our software project.</p><p>Responsibilites</p><p>• To provide solutions to business stakeholders on financial crime challenges using analytical assessment tools.</p><p>• Build analytical programmes that will identify patterns using data mining</p><p>• Undertake predictive analytics on financial crime data</p><p>• Develop data foundations to allow for financial crime models to be built.</p><p> </p>,"<p>Skills: SAS Certified, SAS Admin, SAS Developer<br> • Bachelors degree in either statistics, accounting or mathematics needed</p><p>• 7 - 10 years experiece in SAS imperative</p><p>• SQL experience advantageous</p><p>• Datawarehousing, ETL knowledge is a must</p><p>• Project management skills will be advantageous</p><p>o Understanding of the SAS 9.4 Architecture (e.g. Data Management Server, etc)</p><p>o Experience in using SAS 9.4 Applications (Enterprise Guide, Enterprise Miner, SAS Management Console and Data Integration Studio)</p><p>o Experience in administering SAS applications using SAS Management Console (Assigning authorisation, user groups, registering libraries, etc)</p><p>o Understanding in SAS programming</p><p>o Experience in using SAS XML Mapper and Data Integration Studio to perform data integration, transformation, etc</p><p>o Experience in using Microsoft SQL and Oracle Database and basic DBA skills with these two databases</p><p> </p>"
0,Data Scientist,ABAKUS (ASIA PACIFIC) PTE. LTD.,East,Manager ...,Banking and Finance ...,Permanent,"$4,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/data-scientist-abakus-79622d8bff5f6b00843878c796d4f0ad,"<p>To reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to design, develop, promote and operate technology and products that can provide better credit assessment of consumers and business owners to facilitate loans underwriting between institutional lenders and individuals.</p><p>Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$260 million in equity financing over 4 rounds, acquired over 130 million users and have underwritten more than US$8 billion in loans to transform the lifestyle and credit worthiness of individuals around the world.</p><p>Our team is over 800-strong across our offices in Greater China, North America, Latin America and Asia Pacific. We are constantly on the lookout for talent to join us on our journey to transform the consumer finance experience for consumers around the world, and invite you to start a conversation with us today.</p><p>Wecash is looking for a stellar technologist to drive our expansion in Asia Pacific. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Data Scientist in Southeast Asia, and help us grow.</p><p>Responsibilities</p><ul>   <li>Adept in the art of cleansing, manipulation, feature extraction and analysis on large data sets</li>   <li>Seek out external data sources for relevant context and combine external data with existing data to improve our credit and risk models</li>   <li>Stay on top of latest developments in big data, data mining, natural language processing, machine learning and artificial intelligence techniques and technologies, while interpreting their impact and usefulness to the financial industry</li>   <li>Design and implement machine learning-based credit and risk models and systems that can scale to serve and benefit tens of millions of customers</li>   <li>Design elegant data visualizations to present complex analysis and insights to both internal (management) and external (customers) audiences</li>   <li>Develop subsystems that facilitate performance tracking, analysis and ongoing optimization of implemented credit and risk models</li>  </ul>","<ul>   <li>A proactive and diligent technologist willing to get your hands dirty with the details while possessing an innate sensitivity to data and an appreciation of proper documentation</li>   <li>Demonstrate understanding and expertise in commonly used machine learning algorithms, feature selection techniques and data modeling processes</li>   <li>Familiar with commonly used data mining algorithms (i.e. classification, clustering, regression, association rules, neural networks, etc.) and its principles, and is able to discuss past project experiences at length</li>   <li>Accomplished in R, Python, SQL and other comparable programming languages</li>   <li>Adept at choosing between Hadoop, Storm, Spark and other comparable big data technologies depending on the context, and is able to discuss past project experiences in large-scale data and log processing</li>   <li>Doctorate in Statistics, Applied Mathematics, Computer Science or other related disciplines</li>   <li>Ready, willing and eager for the occasional travel between Singapore, China, Indonesia, Vietnam and/or India.</li>  </ul><p>Bonus Skills</p><ul>   <li>Fluency in Hindi, Punjabi or Vietnamese to communicate with India and Vietnam counterparts.</li>   <li>Banking and/or Fintech industry experience</li>  </ul>"
0,Senior / Recruitment Consultant,RGF TALENT SOLUTIONS SINGAPORE PTE. LTD.,Central,Executive ...,Consulting  ...,Full Time,"$3,600","$7,000",Monthly,https://www.mycareersfuture.sg/job/senior-recruitment-consultant-rgf-talent-solutions-singapore-9b3b2e95825dd633b1ad109c593fff32,"<p>Are you ready to take the next step in your recruitment career?<br> RGF is the global brand of Recruit Holdings Ltd., Japan's largest recruiting and information services company, with an annual revenue of approximately US$10 billion.<br> Ranked 4th globally, our team of over 7,000 specialists instill the values of Integrity, Respect, Accountability, Boldness, Fun, Teamwork and Kaizen, to makes us the market leaders in over 47 offices which operate regionally within 28 cities across 11 countries and markets; supporting the recruitment needs of our clients and candidates.<br> Through our successful growth, we are looking for additional experienced Recruitment Consultants across all levels and discipline, to join us on our exciting journey, where you can accelerate and excel in your career.  As part of a successful team, you will reap the rewards of an attractive commission structure as well above-market benefits.<br> <br> At RGF, our RGF Executive Recruitment and RGF Specialist Recruitment business specialise in the following industries and functions to provide solutions across contracting, entry level through to CXO search services, market mapping and retained assignments:</p><ul> 	<li>Information Technology and Telecommunications</li> 	<li>Electronic Manufacturing Services</li> 	<li>Healthcare &amp; Life Sciences</li> 	<li>Consumer Markets</li> 	<li>Digital Media and Services</li> 	<li>Oil &amp; Gas/Energy/Chemicals</li> 	<li>Banking &amp; Financial Services</li> </ul><p><strong>As part of our team, your role will include:</strong></p><ul> 	<li>Establishing, developing and strengthening relationships with new and existing clients and candidates</li> 	<li>Understanding job descriptions and using your creativity to attract the right talent</li> 	<li>Engage in data-mining and proactively source for suitable candidates</li> 	<li>Conduct candidate interviews and manage the candidate/client interviews including obtaining feedback</li> 	<li>Work collaboratively across the teams to ensure full service is provided to clients and candidates</li> 	<li>Provide specialist advice on your specialisation to your clients and candidates</li> 	<li>Participate in networking events and assignments from time to time</li> 	<li>For senior level Consultants, you may also be responsible for mentoring and coaching or managing of a team</li> </ul>","<p><strong>What makes a successful RGF Recruitment Consultant:</strong></p><ul> 	<li>You will have experience in full cycle recruitment covering business development, client partnership, candidate attraction, sourcing, interviewing and placement of candidates.</li> 	<li>You possess the following values of Integrity, Respect, Accountability, Boldness, Fun, Teamwork and Kaizen</li> 	<li>You are passionate, ambitious, resilient and driven to succeed</li> 	<li>You have excellent, influential communications skills</li> 	<li>Possess a real desire for an accelerated and rewarding career</li> 	<li>Be business minded and strategic to achieve personal and team goals and proactively monitor activity against results</li> </ul><p><strong>What makes us different?</strong></p><ul> 	<li>We invest in innovation and technology to provide our consultants with state of the art systems, tools and support to service our clients with speed and quality.</li> 	<li>We have fun and celebrate our successes</li> 	<li>We empower our people, develop and nurture them and set them up for success</li> 	<li>We reward you with attractive, above-market commission and benefits</li> </ul>"
0,Principal Consultant (Recruitment),RGF TALENT SOLUTIONS SINGAPORE PTE. LTD.,Central,Manager,Consulting  ...,Permanent ...,"$6,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/principal-consultant-rgf-talent-solutions-singapore-aa4d80a167bcd78cb43b7fd8d76a754b,"<p><strong><u>Company Information</u></strong><br> RGF is the global brand of Recruit Holdings Co., Ltd., Japan’s largest recruiting and information service company with an annual revenue of more than US$10 billion. For more than 50 years, RGF provides comprehensive HR and talent acquisition services which includes retained and contingency executive recruitment and market mapping, senior to staff level general recruitment, contract recruitment as well as payroll services. RGF operates in 45 offices, 26 cities across 11 countries and markets in Asia with over 7,000 specialist consultants with local expertise. <br> <br> <strong><u>Role Purpose</u></strong><br> The purpose of a RGF Principal Consultant is to achieve market position within the specialisation by establishing, further developing and building client and candidate relationships.  The Managing Consultant will have also developed a strong reputation in the market as a trusted advisor to our clients and candidates, to advise on market updates and trends.  As a trusted advisor, you will have established a strong brand name in the industry and be responsible for understanding the clients’ business to help them grow, know their business direction to advise on solutions and have insight on recruitment needs for the present and future.  A core part of your role will also be to strategically source and attract suitable candidates against the client’s requirements and to manage the candidates through the recruitment process and their onboarding with the client.  The Principal Consultant is responsible for achieving and increasing the revenue of their own portfolio as well as to contribute to the overall P&amp;L of the team and contribute to sharing best practices and market knowledge in recruitment and their industry specialisation.<br> <br> <strong><u>Key Responsibilities:</u></strong></p><ul>   <li>Establishing and further developing and strengthening relationships with new and existing clients and candidates to be seen as a Specialist in the market</li>   <li>Providing support and sharing information across teams and functions specific to your area of specialisation</li>   <li>Working closely with your support team to drive efficiencies and accuracy in our service delivery</li>   <li>Engage in data-mining and proactively source for suitable candidates</li>   <li>Understanding job descriptions and using your creativity to attract the right talent</li>   <li>Conduct candidate interviews and manage the candidate/client interviews including obtaining feedback</li>   <li>Work collaboratively across the teams to ensure full service is provided to clients and candidates</li>   <li>Provide specialist advice on your specialisation to your clients and candidates</li>   <li>Participate in networking events and assignments to increase industry knowledge and presence</li>  </ul>","<ul>   <li>You will have a minimum of 5 years of recruitment experience as a 360 degree Recruitment Consultant covering business development, client partnership, candidate attraction, sourcing, interviewing and placement of candidates.</li>   <li>Proven strong achiever against revenue targets</li>   <li>Be business minded and strategic to achieve personal and team goals and proactively monitor activity against results</li>   <li>You will possess recruitment best practices to train and develop Consultants</li>   <li>You possess the following values of Integrity, Respect, Accountability, Boldness, Fun, Teamwork and Kaizen</li>   <li>You are passionate, ambitious, resilient and driven to succeed</li>   <li>You have excellent, influential communications skills</li>  </ul>"
0,Senior / Research Consultant (Recruitment),RGF TALENT SOLUTIONS SINGAPORE PTE. LTD.,Central,Non-executive,Admin / Secretarial ...,Full Time,"$3,000","$5,000",Monthly,https://www.mycareersfuture.sg/job/senior-research-consultant-rgf-talent-solutions-singapore-2b8561077b1128d18ca4f645f4c3a891,"<p>The purpose of a RGF Research Consultant is to be the brand ambassador to achieve market position within the speciaisation by establishing, further developing and building candidate relationships.  The Researcher will be required to implement and execute on sourcing and attraction strategies to fulfill the client’s requirements. In addition to this, the Researcher will also need to work closely with the Recruitment teams to share knowledge and intel shared by the candidate to help support with the teams keeping abreast of the market.  The Researcher plays a critical role in the team achieving their revenue targets.<br> <br> <strong><u>Key Responsibilities:</u></strong></p><ul>   <li>Establishing and further developing and strengthening relationships with new and existing candidates to be seen as a Specialist in the market if the candidate is to seek a new job</li>   <li>Work collaboratively and provide support across the teams by sharing information</li>   <li>Supporting the Consultant in our service delivery by presenting suitable candidates efficiently </li>   <li>Engage in data-mining and proactively source for suitable candidates</li>   <li>Understanding job descriptions and using your creativity to attract the right talent</li>   <li>Conduct initial candidate screening and manage the candidate/client interviews including obtaining feedback</li>   <li>Participate in networking events and assignments to increase industry knowledge and presence</li>  </ul>","<ul>   <li>You will have some experience in researching and sourcing for talent</li>   <li>You will possess recruitment best practices in sourcing and attracting candidates</li>   <li>You possess the following values of Integrity, Respect, Accountability, Boldness, Fun, Teamwork and Kaizen</li>   <li>You are passionate, ambitious, resilient and driven to succeed</li>   <li>You have excellent, influential communications skills</li>  </ul>"
0,Associate Director (Recruitment),RGF TALENT SOLUTIONS SINGAPORE PTE. LTD.,Central,Manager,Consulting  ...,Permanent ...,"$8,000","$10,000",Monthly,https://www.mycareersfuture.sg/job/associate-director-rgf-talent-solutions-singapore-890974c5517c89eb0f420d5e59ed40ee,"<p><strong><u>Company Information</u></strong><br> RGF is the global brand of Recruit Holdings Co., Ltd., Japan’s largest recruiting and information service company with an annual revenue of more than US$10 billion. For more than 50 years, RGF provides comprehensive HR and talent acquisition services which include retained and contingency executive recruitment and market mapping, senior to staff level general recruitment, contract recruitment as well as payroll services. RGF operates in 45 offices, 26 cities across 11 countries and markets in Asia with over 7,000 specialist consultants with local expertise. <br> <br> <strong><u>Role Purpose</u></strong><br> The purpose of a RGF Associate Director is to achieve market position within the specialisation by establishing, further developing and building client and candidate relationships.  The Associate Director will also have developed a strong reputation in the market as a trusted advisor to our clients and candidates, to advise on market updates and trends.  As a trusted advisor, you will have established a strong brand name in the industry and be responsible for understanding the clients’ business to help them grow, know their business direction to advise on solutions and have insight on recruitment needs for the present and future.  A core part of your role will also be to strategically source and attract suitable candidates against the client’s requirements and to manage the candidates through the recruitment process and their onboarding with the client.  In addition to this, an Associate Director may also have the responsibilities of developing and training new Consultants within the organisation and to lead a team of Consultants to achieve a team revenue target.  They will be seen as Leaders in the organisation who are ambassadors of the RGF values.<br> <br> <strong><u>Key Responsibilities:</u></strong><br> -       Establishing and further developing and strengthening relationships with new and existing clients and candidates to be seen as a Specialist in the market<br> -       Providing support and sharing information across teams and functions specific to your area of specialisation<br> -       Training and mentoring of Consultants with best practices in recruitment<br> -       Leading a team to achieve the team revenue target<br> -       Working closely with your support team to drive efficiencies and accuracy in our service delivery<br> -       Engage in data-mining and proactively source for suitable candidates<br> -       Understanding job descriptions and using your creativity to attract the right talent<br> -       Conduct candidate interviews and manage the candidate/client interviews including obtaining feedback<br> -       Work collaboratively across the teams to ensure full service is provided to clients and candidates<br> -       Provide specialist advice on your specialisation to your clients and candidates<br> -       Participate in networking events and assignments to increase industry knowledge and presence</p>","<p>-       You will have solid recruitment leadership as a 360 degree Recruiter covering business development, client partnership, candidate attraction, sourcing, interviewing and placement of candidates.<br> -       Experience in leading a team of Recruiters in achieving overall P&amp;L<br> -       Be business minded and strategic to achieve personal and team goals and proactively monitor activity against both individual and team results<br> -       Proven track record in exceeding your revenue targets consistently as well as driving high performance from your team.<br> -       You will possess recruitment best practices to train and develop Consultants<br> -       You possess the following values of Integrity, Respect, Accountability, Boldness, Fun, Teamwork and Kaizen<br> -       You are passionate, ambitious, resilient and driven to succeed<br> -       You have excellent, influential communications skills<br> -       Possess a real desire for an accelerated and rewarding career</p>"
