,job_title,job_company,job_location,job_seniority,job_category,job_employment_type,job_salary_range_from,job_salary_range_to,job_salary_type,job_details_url,job_description,job_requirements
0,senior Big data Engineer,SMARTSOFT PTE. LTD.,Islandwide,Senior Executive,Information Technology,Full Time,"$4,000","$8,000",Monthly,https://www.mycareersfuture.sg/job/senior-big-data-engineer-smartsoft-89a30bf67f8015341e9fea060c98f0c0,"<ul>   <li><strong>Massive data</strong>: You will source / examine, analyze, engineer data pipelines for gigabytes/terabytes of structured and unstructured data with our platform to create value for customers.</li>   <li><strong>Pushing the limits</strong>: This role will be on the cutting edge of our Data / Machine Learning platform. As we push to solve more of our customer challenges, you will be prototyping new features, tools and ideas. Innovate at a very fast pace to maintain our competitive edge.</li>   <li><strong>Linux hacking:</strong> You will be masterfully using the command line, including tools like vi/emacs and understanding beyond basics of grep, bash, awk, sed, etc to aggressively dive into data, systems, and compute platforms to get the results you are seeking.</li>   <li><strong>Production deployment</strong>: You will be responsible for integration and deployment of the machine learning pipelines into production where your ideas can come to life.</li>   <li>Coordinate and work with cross functional teams, sometimes located at different geo locations.</li>  </ul>","<ul>   <li><strong>Commercial software engineering:</strong> You have 3+ years of professional software development experience with languages and systems such as Java, Python (PySpark), and version control (git), with good analytical &amp; debugging skills.</li>   <li><strong>Big data:</strong> You have extensive experience with data analytics and working knowledge of big data infrastructure such as Hadoop Eco System, HDFS, Spark, Google Cloud, Big Query, Data Flow (nice to have). You've routinely built data pipelines with gigabytes/terabytes of data and understand the challenges of manipulating such large datasets.</li>   <li><strong>Data Modeling</strong>: Flair for data, schema, data model, PL/SQL, Star &amp; snow flake schema, how to bring efficiency in data modeling for efficient querying data for analysis, understands criticality TDD and develops data validation techniques.</li>   <li><strong>Real Time Systems</strong>: Understands evolution of databases for in-memory, NoSQL &amp; indexing technologies along with experience on real-time &amp; stream processing systems like kafka, Storm.</li>   <li><strong>P</strong>r<strong>oject management:</strong> You demonstrate excellent project and time management skills, exposure to scrum or other agile practices in JIRA.</li>  </ul>"
0,Data Engineer - SQL  /  Big Data  /  Java,DENODO TECHNOLOGIES PTE. LTD.,Central,Professional,Engineering,Full Time,,,,https://www.mycareersfuture.sg/job/data-engineer-sql-big-data-java-denodo-technologies-cfe51cc03bee7d249ecf83fde7a21e8d,"<p><strong><u>Your Opportunity</u></strong></p><p>Denodo is always looking for technical, passionate people to join our Services Engineering team. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around Data Virtualization.</p><p>Your mission: to help people realize their full potential through accelerated adoption and productive use of Denodo solutions.</p><p>In this role you will successfully employ a combination of high technical expertise and client management skills to conduct on-site and off-site consulting, product implementation and solutions development in either short or long-term engagements being critical point of contact for getting things done among Denodo, partners and client teams.</p><p><strong><u>Duties &amp; Responsibilities</u></strong></p><ul>   <li>Obtain and maintain strong knowledge of the Denodo Platform, be able to deliver a superb technical pitch, including overview of our key and advanced features and benefits, services offerings, differentiation, and competitive positioning.</li>   <li>Constantly learn new things and maintain an overview of modern technologies.</li>   <li>Be able to address a majority of technical questions concerning customization, integration, enterprise architecture and general feature / functionality of our product.</li>   <li>Capable of building and/or leading the development of custom deployments based and beyond client’s requirements.</li>   <li>Provide timely, prioritized and complete customer-based feedback to Product Management, Sales, Support and/or Development regarding client’s business cases, requirements and issues.</li>   <li>Train and engage clients in the product architecture, configuration, and use of the Denodo Platform.</li>   <li>Promote knowledge and best practices while managing deliverables and client expectations.</li>   <li>Manage client expectations, establish credibility at all levels within the client and build problem-solving partnerships with the client, partners and colleagues.</li>   <li>Provide technical consulting, training and support.</li>   <li>Develop white papers, presentations, training materials or documentation on related topics</li>  </ul>","<p><strong>Qualifications</strong></p><p><strong><u>Required Skills</u></strong></p><ul>   <li>BS or higher degree in Computer Science.</li>   <li>Solid understanding of SQL and good grasp of relational and analytical database management theory and practice.</li>   <li>Knowledge in Java software development, especially in the database field.</li>   <li>Good knowledge of JDBC, XML and Web Services APIs.</li>   <li>Excellent verbal and written communication skills to be able to interact with technical and business counterparts.</li>   <li>Active listener.</li>   <li>Strong analytical and problem solving abilities.</li>   <li>Lots of curiosity. You never stop learning new things.</li>   <li>Creativity. We love to be surprised with innovative solutions.</li>   <li>Willingness to travel around 50%.</li>   <li>Be a team worker with positive attitude.</li>  </ul><p><strong><u>We Value</u></strong></p><ul>   <li>Experience working with Java frameworks.</li>   <li>Experience working with GIT or other version control systems.</li>   <li>Experience working with BigData and/or noSQL environments like Hadoop, mongoDB, ...</li>   <li>Experience working with caching approaches and technologies such as JCS.</li>   <li>Experience in Windows &amp; Linux (and UNIX) operating systems in server environments.</li>   <li>Business software implementation and integration projects (e.g. ETL/Data Warehouse architectures, CEP, BPM).</li>   <li>Integration with packaged applications (e.g. relational databases, SAP, Siebel, Oracle Financials, Business Intelligence tools, …).</li>   <li>Industry experience in supporting mission critical software components.</li>   <li>Experience in attending customer meetings and writing technical documentation.</li>   <li>Foreign language skills are a plus.</li>  </ul><p><strong>Additional Information</strong></p><p><strong><u>Employment Practices</u></strong></p><ul>   <li>We are committed to equal employment opportunity.</li>   <li>We respect, value and welcome diversity in our workforce.</li>   <li>We do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. Therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee.</li>  </ul>"
0,Senior Database Consultant - Big Data Engineer,PALO IT SINGAPORE PTE. LTD.,Central,Professional,Information Technology,Permanent ...,"$6,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/senior-database-consultant-big-data-engineer-palo-singapore-c1782f4017dc58c1308f3816b938ef0b,"<p>Your profile &amp; role on the project<br> YOU:</p><ul>   <li>Thrive on challenge. When was the last time you failed?</li>   <li>Are curious &amp; always learning. What are you up to right now?</li>   <li>Can deal with constant change. When were you last surprised?</li>   <li>Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?</li>  </ul><p>YOU AGAIN:<br> The DevOps Architect will install, maintain, and support an on-premises cloud infrastructure<br> and apply DevOps practices and solutions. The person will also implement cloud-related and<br> DevOps technologies such as AWS/Puppet/Chef/Elk/Azure/Openstack. Other infrastructure related activities such as maintaining the company internal server infrastructure and respond<br> to consultant requests when required will be expected.</p><ul>   <li>Install, maintain, and support on-premises and off-premises cloud stack.</li>   <li>Configure, maintain, and support the cloud-related infrastructures.</li>   <li>Act as a system administrator on different OSes (e.g. RHEL, Opensolaris, Ubuntu, etc.) and help teams deploy their application and automate their development and releases on the cloud.</li>   <li>Ability to develop solutions and self-learn new tools and technologies.</li>   <li>Document, and share knowledge on developed DevOps solutions.</li>  </ul><p>STILL YOU:</p><ul>   <li>Unix / Linux / Bash knowledge</li>   <li>Very good understanding of cloud computing (e.g. Technologies, Deployment, costing, HA/DR, etc.)</li>   <li>Good understanding of DevOps principles (e.g. testing automation, BDD, TDD, Release automation, CI/CD, etc.)</li>   <li>2 years experience with cloud deployment (e.g. Openstack, VMWare, AWS, Azure, Terraform, etc.)</li>   <li>1 year experience with testing automation (e.g. Maven, Selenium, HP QC, LoadRunner)</li>   <li>1 year experience with release automation process (e.g. CA-RA, Jenkins, etc.)</li>   <li>1 year experience with Configuration Management (e.g. Ansible, SaltStack, Puppet/Chef, etc.)</li>   <li>1 year experience with monitoring tools (e.g. ELK, Prometheus, Grafana and Splunk)</li>   <li>Experience with developing and implementing processes to handle releases from</li>   <li>Development to Operations while respecting internal rules, and offering solutions for rollback)</li>   <li>Experience with designing an architecture to implement development-to-production workflows.</li>   <li>Knowledge of SRE, Containers, Kubernetes, Openshift is a plus.</li>   <li>Good understanding of microservice architecture and DevOps practices that support.</li>   <li>Strong RDMS and NoSQL skill in deploying and fine tuning such as MySQL, Oracle, Elasticsearch.</li>  </ul><p>Your role at PALO IT<br> You will be invited to take part in R&amp;D works done within our Practices. You will have the<br> chance to assist or be a speaker at must-attend international IT conferences. You will have the<br> opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT,<br> you will present our offers and take an active role in the development of the company.<br> <br> Your technical environment<br> # Cloud and DevOps based technologies (AWS/Puppet/Chef/Elk/Azure/Opencloud)<br> # DevOps practices<br> # Linux OS, Shell Scripting, SQL<br> # Agile and scrum environment</p>","<p>✔     You hold a Bachelor, Master or PhD degree in IT, Information Management and/or Computer Science</p><p>✔     You are just graduated or have less than 3 years of working experience</p><p>✔     Good knowledge of big data technology landscape and concepts related to distributed storage / computing</p><p>✔     Experience with big data frameworks (e.g. Hadoop, Spark) and distributions (Cloudera, Hortonworks, MapR)</p><p>✔     Experience with batch &amp; ETL jobs to ingest and process data from multiple data sources</p><p>✔     Experience with NoSQL databases (e.g. Cassandra, MongoDB, Neo4J, ElasticSearch)</p><p>✔     Experience with querying tools (e.g Hive, Spark SQL, Impala)</p><p>✔     Experience or willingness to go in real-time stream processing, using solutions such as Kafka, Flume and/or Spark Streaming</p><p>✔     You are passionate about technology and continuous learning comes naturally to you</p><p> </p>"
0,"Manager, Data Engineer",AVIVA ASIA PTE LTD,Central,Manager,Information Technology,Permanent,"$10,000","$12,000",Monthly,https://www.mycareersfuture.sg/job/manager-data-engineer-aviva-asia-a5f03c8482421ffd8fcfa6757d53a231,"<p>PURPOSE AND CONTEXT OF THE ROLE</p><p>Taking leadership in:</p><ul>  <li>Design and develop architecture for data services ecosystem spanning Relational and Big Data technologies</li>  <li>Design data models for mission critical and high volume data management, real-time and distributed data process aligning with the business requirements.</li>  <li>Work with business units on their analytics initiatives, supply and/or source analytics expertise and resources.</li>  <li>Ensure the appropriate technology resourcing and support for the Data Engineering and analytics team.</li> </ul><p> </p><p>Lead projects involving high level of coordination among departments and business areas.</p><p> </p><p>OUTCOMES</p><ul>  <li>Produce optimal solutions in the receipt and delivery of data sets to desired destinations</li>  <li>Alignment to Data Strategy, Digital Strategy, IT Strategy, Architecture and Transformation roadmap</li>  <li>Maintain IT Applications Development Excellence amongst IT Development community through detailed development and training and the conduct of Knowledge transfer for completed tasks</li>  <li>Produce Optimal solutions, through detailed Impact Analysis, Technical Solutions, Technical Specifications and provide Leadership in Projects, Change Initiatives and Solution Delivery.</li>  <li>Supervise IT teams to produce and complete assigned tasks for Strategic, Mandatory and Tactical Change Request, within budget and within projected Scope of work.</li> </ul><p> </p>","<p>QUALIFICATIONS</p><ul> 	<li>Bachelor degree or above</li> 	<li>Masters (preferred)</li> </ul><p>KNOWLEDGE/EXPERIENCE</p><p>·A deep understanding of Data Modelling best practices</p><ul> 	<li>Good understanding of  tools and use in a commercial environment</li> 	<li>Preferably of 2-5 years of experience working in Hadoop/ Big Data related field</li> 	<li>Must possess working experience on Hive, Spark, HBase, Sqoop, Impala, Kafka, Flume, Oozie, MapReduce etc</li> 	<li>Working experience on ETL tools like Oracle PLSQL, Informatica etc</li> 	<li>Deep understanding of the Hadoop ecosystem and strong conceptual knowledge in Hadoop architecture components</li> 	<li>Possess data management, data visualization and statistical analysis experience</li> 	<li>Self-starter who works with minimal supervision. Ability to work in a team of diverse skill sets</li> 	<li>Experience working in Agile development process and has good understanding of various phases of Software Development Life Cycle</li> 	<li>Good interpersonal with excellent communication skills -written and spoken English</li> </ul><p> </p><p>SKILLS</p><p><em>Required</em></p><ul> 	<li>Data Warehouse Technologies</li> 	<li>Hadoop Proficiency</li> 	<li>Proficient in Hive, Spark, HBase, Sqoop, Impala, Kafka, Flume, Oozie, MapReduce etc.</li> 	<li>Working experience on ETL tools like Oracle PLSQL, Informatica etc</li> 	<li>data management, data visualization and statistical analysis skills</li> </ul><p> </p><p><em>Desirable</em></p><ul> 	<li>Experience in working in Cloud environment</li> </ul><p> </p>"
0,senior data engineer,FINSURGE PTE. LTD.,Islandwide,Senior Management,Information Technology,Full Time,"$7,000","$8,500",Monthly,https://www.mycareersfuture.sg/job/senior-data-engineer-finsurge-2de8441eb1decb498fb94af1ad4645de,"<p>We are looking for a Senior Data Engineer who will join the Digital Technology Team as we are at an early developmental stage and planning for considerable growth over the next 12 months.<br> We need an experienced data engineer to design and develop data infrastructure.</p><p>As we are looking to build the data pipeline from scratch, you will have autonomy and the technical backing from our<br> engineering team in designing,developing and maintaining this infrastructure.<br> Contribute to key data pipeline architecture decisions and lead the implementation of major initiatives<br> Translating business requirements into technical specifications and documentation<br> Developing code standards, ETL architecture standards, and naming conventions<br> Designing, executing and documenting ETL testing plans<br> Optimizing performance of ETL jobs<br> Develop the team’s data capabilities - share knowledge, enforce best practices and encourage data-driven decisions.</p>","<p>Technical background in computer science, data science, machine learning, artificial intelligence, statistics or other quantitative and computational science<br> 5+ years of experience with a proven track record of building scalable and performant data infrastructure, implementing data<br> warehousing and business intelligence projects:<br> MS SQL Server, Oracle, MySQL, PostgreSQL<br> Delivering production ETL jobs using Informatica stack including:<br> Power Center, PowerExchange, Informatica Data Explorer<br> Experience with the following tools is a bonus:<br> Big Data Management, Big Data Streaming, Enterprise Data Integration, Enterprise Data Lake, Enterprise Data<br> Catalog, Customer 360<br> Experience with insert other Temasek ETL tools e.g. SSIS is a bonus<br> Experience implementing Data Quality (DQ) framework is a bonus:<br> Data profiling<br> DQ validation rules<br> Automatic cleansing<br> 3+ years of experience with Hadoop architecture and components including:<br> Hive<br> Spark<br> Kafka<br> Nifi<br> Sqoop<br> HDFS architecture<br> HBase<br> MapReduce<br> Experience with NoSQL databases is a bonus:<br> MongoDB, Cassandra, etc.<br> Experience building APIs is a bonus<br> Experience with the following languages:<br> SQL<br> Bash<br> HiveQL<br> Scala, SparkSQL, PySpark<br> Python<br> Java</p>"
0,"Senior Manager, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Central,Middle Management ...,Information Technology,Permanent,"$7,000","$10,500",Monthly,https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-6ec839622a88378203648025875ad61a,"<p><u>Team Introduction</u></p><p>Lazada is the number one online shopping &amp; selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm.</p><p><u>Roles &amp; Responsibilities</u></p><ul> 	<li>Implementing working data projects based on given technical specifications</li> 	<li>Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations.</li> 	<li>Work closely with partner teams to establish the optimal technical solution to business problems</li> 	<li>Monitor &amp; manage data pipelines, ensuring accuracy and stability</li> </ul>",<ul> 	<li>Educational background in Computer Science / Electrical Engineering or similar</li> 	<li>Understanding of database concepts and distributed processing systems</li> 	<li>Experience with programming and understanding of basic algorithms</li> 	<li>Strong command of SQL and database concepts</li> 	<li>Preferred previous knowledge of Hadoop or NOSQL databases</li> 	<li>Excellent communication &amp; problem solving skills </li> </ul>
0,Data Engineer,ABAKUS (ASIA PACIFIC) PTE. LTD.,East,Executive ...,Banking and Finance ...,Permanent,"$4,000","$6,500",Monthly,https://www.mycareersfuture.sg/job/data-engineer-abakus-04089871f96f4fc0f3c88cdbe4930430,"<p>To reinvent an industry, you need to build an all-star team. Join Wecash if you want to leverage upon the power of big data and machine learning to develop and promote products that can provide businesses with better credit profiles of customers and underwrite loans between funding sources and consumers.</p><p>Founded in 2014, we are the first Chinese startup using big data and machine learning to evaluate consumer credit and detect fraud. Our company has raised more than US$200 million in financing over 4 rounds, acquired over 130 million users and have underwritten over Billions of USD loans to transform the lifestyle and credit worthiness of individuals over the past 4 years.</p><p>We are looking for a stellar technologist to drive our expansion in South Asia. If you can understand complex technology, navigate the fintech industry and thrive under ambiguous objectives, join us as our Senior/Lead Data Engineer for Southeast Asia, and help us grow.</p>","<ul> 	<li>Experience working on Big Data technologies such as Spark, Redshift etc</li> 	<li>Good working experience with Kubernetes or containers in cloud such as Docker or AWS</li> 	<li>Strong experience in resilient architecture (high availability, scalability)</li> 	<li>Experience in integrating and managing large volumes of Data while taking into account performance issues</li> 	<li>Skilled in Python, and experienced with packages related to machine learning and data science (e.g. pandas, numpy, matplotlib, scikit-learn)</li> 	<li>Strong foundation in computer science and software engineering, and ability to deliver and test production level code</li> 	<li>Bachelor in Computer Science or related technical discipline or equivalent practical experience</li> 	<li>At least 5 years of experience with highly scalable distributed systems and client-server architectures (clustering, partitioning, sharding, etc)</li> 	<li>Experience working with Data Scientists and finding solutions for them to work efficiently while manipulating high volume of data and be able to work with them and the teams to bring their algorithms at scale</li> 	<li>Passion in building tools, empower developers practicing Agile and DevOps approach, with operational experience in a fast pace and demanding environment.</li> </ul><p>We're building an amazing team and are constantly on the lookout for like-minded and motivated individuals to join our fast-paced and challenging environment, so as to contribute to our mission to improve financial inclusion and change the lives of Southeast consumers.</p>"
0,"Software Engineer, Data Services",HELIX LEISURE PTE. LTD.,Central,Senior Executive,Information Technology,Permanent,"$5,000","$10,000",Monthly,https://www.mycareersfuture.sg/job/software-engineer-data-services-helix-leisure-877f6be3b659dddce49f867141e49e8c,"<p>Helix Leisure is a leading global supplier to the Out of Home Entertainment industry – locations outside the home people visit for entertainment and recreation. Across our core brands – Embed (revenue management systems, e-commerce), Booking Boss (Tours, Attractions and Activities), LAI Games (arcade games), The Locker Network (operating electronic lockers) and Matahari Leisure (equipment manufacturing) we service over 2,500 locations around the globe. Helix operates full service offices in Singapore, Perth, Sydney, Dallas, Dubai and Jakarta. The group enables our customers to create rich experiences for their visitors and guests through both technology and service.</p><p>As we embark on building the next generation platform for our software – a core consumer, supplier and distributor facing application, we are looking for highly motivated professionals who enjoy working in a fast paced, agile development environment. You will be working closely with product owners and UX designers to create and develop best-in-class data service solutions with the ability to use the latest in web development technology.</p><p><strong>Responsibilities:</strong></p><ul> 	<li>Design, develop, test, deploy, maintain and improve software</li> 	<li>Manage individual project priorities, deadlines and deliverables.</li> </ul>","<p><strong>Skills &amp; Qualifications:</strong></p><ul> 	<li>BS degree in Computer Science preferred, similar technical field of study or equivalent practical experience will be considered</li> 	<li>Strong Core Java Development Experience</li> 	<li>Experience working with three or more from the following: web application development, Unix/Linux environments, distributed and parallel systems, machine learning, information retrieval, natural language processing, networking, developing large software systems, and/or security software development</li> 	<li>Working proficiency and communication skills in verbal and written English</li> 	<li>Strong TSQL knowledge, able to optimise queries and understand unoptimised query plans</li> 	<li>Real Time, Multithreaded experience</li> 	<li>Experience with ORM tools such as hibernate</li> 	<li>Experience building high-volume file processing systems</li> 	<li>Experience with payments/transactions</li> 	<li>Experience in an Agile development environment.</li> 	<li>DBA experience</li> 	<li>Effective teamwork and good communication skills with the ability to mentor peers and provide peer code-reviews</li> 	<li>Ability to work effectively with software engineers to enhance test plans and automated testing framework</li> </ul>"
0,Research Engineer (Data Analytics)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,Sciences / Laboratory / R&D,Contract ...,"$2,500","$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-0a23bad0c7261de1a5faa7d8e5196ad9,"<p><strong><u>About the Institute for Infocomm Research (I²R)</u></strong><br> The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg</p><p>We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development.</p><p>Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.</p><p> </p>","<ul>   <li>Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics</li>   <li>Possess minimum 1 year of relevant work experience</li>   <li>Ability to work independently to translate research ideas into programs with efficient coding</li>   <li>Basic knowledge on data analytics, machine learning, data mining</li>   <li>Proficient in Python, R, C++ or Java</li>   <li>Prior industry experience with engineering, financial services, healthcare, or urban development is a plus</li>   <li>Able to deliver under tight schedule</li>   <li>Good team player with both research and engineering ethics</li>   <li>Good interpersonal and communication skills</li>  </ul><p><strong>The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.</strong></p>"
0,Research Engineer (Data Analytics)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,Sciences / Laboratory / R&D,Contract ...,"$2,500","$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-890ee3257c7013bc35dfd3c0affdd907,"<p><strong><u>About the Institute for Infocomm Research (I²R)</u></strong><br> The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg</p><p>We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development.</p><p>Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.</p><p> </p>","<ul>   <li>Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics</li>   <li>Possess minimum 1 year of relevant work experience</li>   <li>Ability to work independently to translate research ideas into programs with efficient coding</li>   <li>Basic knowledge on data analytics, machine learning, data mining</li>   <li>Proficient in Python, R, C++ or Java</li>   <li>Prior industry experience with engineering, financial services, healthcare, or urban development is a plus</li>   <li>Able to deliver under tight schedule</li>   <li>Good team player with both research and engineering ethics</li>   <li>Good interpersonal and communication skills</li>  </ul><p><strong>The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.</strong></p>"
0,Research Engineer (Data Analytics)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,Sciences / Laboratory / R&D,Contract ...,"$2,500","$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-7498a25a005b0c536731e67949a82865,"<p><strong><u>About the Institute for Infocomm Research (I²R)</u></strong><br> The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg</p><p>We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development.</p><p>Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.</p><p> </p>","<ul>   <li>Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics</li>   <li>Possess minimum 1 year of relevant work experience</li>   <li>Ability to work independently to translate research ideas into programs with efficient coding</li>   <li>Basic knowledge on data analytics, machine learning, data mining</li>   <li>Proficient in Python, R, C++ or Java</li>   <li>Prior industry experience with engineering, financial services, healthcare, or urban development is a plus</li>   <li>Able to deliver under tight schedule</li>   <li>Good team player with both research and engineering ethics</li>   <li>Good interpersonal and communication skills</li>  </ul><p><strong>The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.</strong></p>"
0,Research Engineer (Data Analytics)  /  I2R (A*STAR),A*STAR RESEARCH ENTITIES,South,Professional,Sciences / Laboratory / R&D,Contract ...,"$2,500","$5,000",Monthly,https://www.mycareersfuture.sg/job/research-engineer-i2r-astar-research-entities-8baf748caed9144a3fb5a41ad6b522e2,"<p><strong><u>About the Institute for Infocomm Research (I²R)</u></strong><br> The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg</p><p>We are looking for highly-motivated and skilled data engineer to work on a new initiative on developing advanced automatic data pre-processing techniques for facilitating key data analytics applications in various industry domains, including advanced manufacturing and engineering, financial services, healthcare, and urban development.</p><p>Successful candidate will work with a team of data scientists and data engineers to develop novel methodology for automatic data integrity check, data imputation, and segmentation for structured data and time-series data commonly generated by industry companies. Successful candidate will have the opportunity to tap into a large pool of industrial data from different disciplines and to interact with the companies to understand their real data needs. Successful candidate will also engage in project scoping with industry companies to develop solution to address the data analytics needs.</p><p> </p>","<ul>   <li>Minimum Bachelor degree in the field of computer science, computer engineering, mathematics and statistics, electrical engineering, or other data science intensive program. With expertise in at least one of the following areas: data mining and management, machine learning, statistical learning, time-series analytics</li>   <li>Possess minimum 1 year of relevant work experience</li>   <li>Ability to work independently to translate research ideas into programs with efficient coding</li>   <li>Basic knowledge on data analytics, machine learning, data mining</li>   <li>Proficient in Python, R, C++ or Java</li>   <li>Prior industry experience with engineering, financial services, healthcare, or urban development is a plus</li>   <li>Able to deliver under tight schedule</li>   <li>Good team player with both research and engineering ethics</li>   <li>Good interpersonal and communication skills</li>  </ul><p><strong>The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.</strong></p>"
